f_i [Hz], Energy spectrum for U_crsstrm' at f_i [m2/s]
0.00166687245697597,4328.9758277295705,
0.00333374491395194,3223.0241112572253,
0.0050006173709279105,1890.6713972801515,
0.00666748982790388,1498.0004012171798,
0.00833436228487985,1315.478200625874,
0.010001234741855821,1234.5517225050148,
0.01166810719883179,1148.268993283607,
0.01333497965580776,1135.8141131012624,
0.015001852112783732,1026.0667731040996,
0.0166687245697597,1000.6504106982359,
0.01833559702673567,1058.8934856686185,
0.020002469483711642,988.8313106033017,
0.021669341940687613,900.0380337658177,
0.02333621439766358,848.4080266346364,
0.02500308685463955,820.4858518756016,
0.02666995931161552,832.0376363914775,
0.028336831768591492,743.2474197915026,
0.030003704225567463,687.6927549884185,
0.03167057668254343,665.3652191145746,
0.0333374491395194,613.8401318437866,
0.03500432159649537,604.3238641366486,
0.03667119405347134,651.2046665943316,
0.03833806651044731,606.3966311750927,
0.040004938967423284,611.3083424279478,
0.041671811424399255,601.3424545977442,
0.043338683881375226,576.3578671918923,
0.04500555633835119,542.9882093054174,
0.04667242879532716,532.6685795758011,
0.04833930125230313,510.06877026150784,
0.0500061737092791,488.3468505592022,
0.05167304616625507,491.1476618887573,
0.05333991862323104,467.91560611626,
0.055006791080207014,425.10218649704547,
0.056673663537182985,433.14808840647595,
0.058340535994158955,432.60198726365036,
0.060007408451134926,419.8998396458181,
0.0616742809081109,400.7876396361775,
0.06334115336508686,394.2996716985855,
0.06500802582206283,366.8271867797239,
0.0666748982790388,397.7703300597468,
0.06834177073601477,406.0108166424142,
0.07000864319299074,398.37309333536444,
0.07167551564996671,357.5826891067639,
0.07334238810694269,344.5464710300741,
0.07500926056391866,340.2347390124386,
0.07667613302089463,333.1612326866304,
0.0783430054778706,325.46439200947486,
0.08000987793484657,327.2219912112328,
0.08167675039182254,330.90735994910204,
0.08334362284879851,313.13500754180666,
0.08501049530577448,295.26240580912264,
0.08667736776275045,272.5465972278095,
0.08834424021972642,266.7304956576298,
0.09001111267670238,280.4556492809651,
0.09167798513367835,283.1724581384897,
0.09334485759065432,264.86990473884134,
0.09501173004763029,231.17250839032508,
0.09667860250460626,221.8792851915501,
0.09834547496158223,236.09881873621316,
0.1000123474185582,228.0704050859028,
0.10167921987553417,230.27364862519238,
0.10334609233251014,213.4808201375476,
0.10501296478948612,202.76143741683754,
0.10667983724646209,212.4466289313269,
0.10834670970343806,199.17448211248842,
0.11001358216041403,178.20684592574668,
0.11168045461739,189.6408088807814,
0.11334732707436597,185.3226630174329,
0.11501419953134194,164.82105745879332,
0.11668107198831791,137.87176872990474,
0.11834794444529388,146.48670323013877,
0.12001481690226985,153.0225954356416,
0.12168168935924582,156.01684936089285,
0.1233485618162218,156.138924640731,
0.12501543427319775,142.9426252265781,
0.12668230673017372,147.731154629352,
0.1283491791871497,144.5441632281151,
0.13001605164412566,126.76128577374826,
0.13168292410110163,121.78533496107603,
0.1333497965580776,128.7469208571882,
0.13501666901505358,129.43150585378802,
0.13668354147202955,126.18746321250826,
0.13835041392900552,113.1822990868333,
0.1400172863859815,110.86187158547146,
0.14168415884295746,118.26622243175234,
0.14335103129993343,115.24232705571369,
0.1450179037569094,108.8736446015504,
0.14668477621388537,106.11969329605256,
0.14835164867086134,107.57850782688753,
0.1500185211278373,101.53395658990587,
0.15168539358481328,96.46564118057346,
0.15335226604178925,93.36342403668142,
0.15501913849876522,85.99708854468686,
0.1566860109557412,84.11989895860862,
0.15835288341271717,76.94121659112099,
0.16001975586969314,79.09863405184852,
0.1616866283266691,81.18782811424862,
0.16335350078364508,80.35550838611668,
0.16502037324062105,76.73364984293367,
0.16668724569759702,72.99511076701631,
0.168354118154573,73.52738128867338,
0.17002099061154896,71.93121566974573,
0.17168786306852493,67.84099205058233,
0.1733547355255009,63.91968568219913,
0.17502160798247687,64.9782185769488,
0.17668848043945284,63.06331397661929,
0.1783553528964288,59.27092917882228,
0.18002222535340476,62.512077982818155,
0.18168909781038073,60.09943926226166,
0.1833559702673567,54.709907011715295,
0.18502284272433267,52.48877685297985,
0.18668971518130864,52.162263092352006,
0.1883565876382846,53.110731828661564,
0.19002346009526058,50.3351931114641,
0.19169033255223655,47.57441602511433,
0.19335720500921252,53.85632277806339,
0.1950240774661885,49.65820059647371,
0.19669094992316447,49.38741006083813,
0.19835782238014044,48.080527839157796,
0.2000246948371164,41.10419234387325,
0.20169156729409238,38.604530594969226,
0.20335843975106835,40.70579836804293,
0.20502531220804432,41.13572629486578,
0.2066921846650203,42.04515418234617,
0.20835905712199626,40.13032566890531,
0.21002592957897223,38.93817422062163,
0.2116928020359482,37.34593241812127,
0.21335967449292417,34.49590921179068,
0.21502654694990014,35.34848397132716,
0.21669341940687611,32.617802137625574,
0.21836029186385209,28.683785130253273,
0.22002716432082806,27.7424257039803,
0.22169403677780403,30.278124147235115,
0.22336090923478,28.254694984023164,
0.22502778169175597,26.03205912870455,
0.22669465414873194,26.74035465086515,
0.2283615266057079,25.7252405571228,
