f_i [Hz], Energy spectrum for w'U_strmws' at f_i [m4/s3]
0.16001975586969314,2743.125042743697,
0.1616866283266691,2527.11275204385,
0.16335350078364508,2564.934728995343,
0.16502037324062105,2677.209555601555,
0.16668724569759702,2670.4828063466853,
0.168354118154573,2529.4353593180963,
0.17002099061154896,2324.597982183534,
0.17168786306852493,2292.0767233141373,
0.1733547355255009,2535.768816023614,
0.17502160798247687,2259.5954879084666,
0.17668848043945284,1830.147217695046,
0.1783553528964288,2109.9931777407755,
0.18002222535340476,2459.4547020657365,
0.18168909781038073,2329.032996271128,
0.1833559702673567,2079.958148825156,
0.18502284272433267,1842.1874059217896,
0.18668971518130864,2087.039345058952,
0.1883565876382846,1949.3896151660867,
0.19002346009526058,1900.3566060915102,
0.19169033255223655,1827.0981437001667,
0.19335720500921252,1747.7697631134145,
0.1950240774661885,1889.1839359140972,
0.19669094992316447,2009.7799816950026,
0.19835782238014044,1945.283401398511,
0.2000246948371164,1684.0911088495052,
0.20169156729409238,1622.1966127530698,
0.20335843975106835,1611.9735415901846,
0.20502531220804432,1739.4737138545993,
0.2066921846650203,1730.3760128900958,
0.20835905712199626,1837.6603317501413,
0.21002592957897223,1728.4520466910067,
0.2116928020359482,1497.488686692157,
0.21335967449292417,1427.3006779936775,
0.21502654694990014,1300.255681615612,
0.21669341940687611,1361.9942182282814,
0.21836029186385209,1211.7823910803224,
0.22002716432082806,1216.7189835363934,
0.22169403677780403,1357.436772671664,
0.22336090923478,1450.123857949256,
0.22502778169175597,1419.8371289690206,
0.22669465414873194,1145.7439023283916,
0.2283615266057079,1263.3145797783743,
0.23002839906268388,1190.3222201362862,
0.23169527151965985,1170.7050724236763,
0.23336214397663582,1236.7056500726142,
0.2350290164336118,1067.626459329081,
0.23669588889058776,1020.1006296481528,
0.23836276134756373,1087.795808719494,
0.2400296338045397,1322.1431978144478,
0.24169650626151568,1298.3792371513396,
0.24336337871849165,1105.3216490339041,
0.24503025117546762,1098.7214235397712,
0.2466971236324436,1033.5919089764839,
0.24836399608941956,1012.8893271487201,
0.2500308685463955,941.8320148317695,
0.2516977410033715,920.4676688525122,
0.25336461346034744,979.4016278912734,
0.25503148591732344,887.4447133341465,
0.2566983583742994,751.8001117713654,
0.2583652308312754,750.9937404412576,
0.2600321032882513,851.8988205018935,
0.2616989757452273,924.6849376589154,
0.26336584820220327,823.3358969894462,
0.26503272065917927,907.1158853800679,
0.2666995931161552,873.4622369760784,
0.2683664655731312,738.443982893449,
0.27003333803010715,744.2857510887308,
0.27170021048708315,792.2538606843715,
0.2733670829440591,774.1735615653475,
0.2750339554010351,717.7582490078814,
0.27670082785801103,804.0171101493177,
0.27836770031498703,778.7808169662237,
0.280034572771963,624.2029108189579,
0.281701445228939,595.9319778771127,
0.2833683176859149,620.1870845946318,
0.28503519014289086,633.8228707268433,
0.28670206259986686,673.2827591208925,
0.2883689350568428,666.7522779280499,
0.2900358075138188,680.6437256805682,
0.29170267997079474,674.8605029465169,
0.29336955242777074,638.0385898926253,
0.2950364248847467,657.0258093933593,
0.2967032973417227,565.1888258542676,
0.2983701697986986,539.0748396880971,
0.3000370422556746,530.3225975314422,
0.30170391471265057,496.65200823348425,
0.30337078716962657,530.1476358470479,
0.3050376596266025,541.046119218418,
0.3067045320835785,550.6512838412353,
0.30837140454055445,504.7073141628902,
0.31003827699753045,459.3112471715179,
0.3117051494545064,502.51442129221147,
0.3133720219114824,541.6873661693342,
0.31503889436845833,504.3295047490172,
0.31670576682543433,495.970085473224,
0.3183726392824103,476.97187280584967,
