9557.558690166235,10557.558690166235,11557.558690166235,12557.558690166235,13557.558690166235,14557.558690166235,15557.558690166235,16557.558690166235,17557.558690166235,18557.558690166235,19557.558690166235,20557.558690166235,21557.558690166235,22557.558690166235,23557.558690166235,24557.558690166235,25557.558690166235,26557.558690166235,27557.558690166235,28557.558690166235,29557.558690166235,30557.558690166235,31557.558690166235,32557.558690166232,33557.55869016623,34557.55869016623,35557.55869016623,36557.55869016623,37557.55869016623,38557.55869016623,39557.55869016623
10.954969125523665,25.30205914239493,30.11730175350786,35.627575579118954,41.909748207555594,49.234457780433445,53.45730914892215,60.284710167840906,54.55324617384437,66.07041297703552,79.51967588528065,66.32437137627835,73.04768560198474,61.0297755028448,62.51476335182358,63.14103101356406,62.435346500734255,57.98578511398683,57.3000864631121,56.6628081228485,54.585276426729855,52.84960082232977,53.31694112705874,52.94640816850912,49.411659005110025,49.71000697012778,46.837403760277176,45.46853167855956,48.11849947126195,43.4126029043659,43.812701089813686,42.32438070017939
33.39658454214684,28.505065898696422,34.16099975737738,40.891101097503466,46.99066441428219,57.30704622311933,61.939067573097,69.94467394634583,64.3977593633107,76.12109419283135,87.74953508424676,76.95060599011293,76.78843619493131,71.67017911219452,73.02719446983154,73.36790136273203,71.88213530681526,67.7147847403613,66.74957456009714,66.16179535772217,63.94324428271401,61.943939766644014,62.37703506856297,61.690297794011656,57.99925141977991,58.25173031573176,54.559688521925835,53.14739932174548,56.317742061041756,51.06180193411257,51.08985075255535,49.77946844344713
56.930850540052354,29.73767730098385,36.30919060547866,43.74177667579194,49.96814286080965,60.356801688960125,66.40490478653686,72.58682192853288,73.12693306654647,79.95204204830732,83.69267111336814,81.49398292185104,83.18685571243542,80.7385722518928,80.03332710095651,79.66600252722013,78.19622945360764,75.00075052961927,73.46691463708805,72.14604661644589,70.71834903311438,68.79043693110458,68.65095861349639,67.14738887825703,64.28771577802311,63.59179970521252,60.403521598170705,58.921648668031594,60.335969291790185,56.666471227531304,56.39998649707015,55.148800341487444
81.61641230942388,30.003017930428232,37.522715248663815,45.12737416214006,53.03886334360263,61.01884345404789,68.24759341631245,72.98324690141021,77.83691268058777,81.92752788697388,84.10063437437003,86.1960695563801,86.93314108972525,86.6429520073452,85.76598100167314,84.42937630261108,82.850292759697,81.09987025138295,79.23262337729727,77.52940031271586,75.67845064187847,74.01339462201565,72.21662139033697,70.67447191354967,68.81460204960483,67.07424929323324,65.31722717583409,63.81381028562744,62.322636029507436,61.50089504859918,60.47910942412328,58.84619608593432
107.51229173049701,29.580830374629375,37.638984744995724,45.51926627883604,55.04813319104722,61.21211337335497,69.7097162571339,72.20577712238381,78.64231243193484,81.68108888667436,83.32388050618886,89.0752771595321,89.13338404815141,88.15379858145039,91.37119263745853,87.06695652472393,86.97081210325251,84.50115098888325,85.32968014798865,82.44072930940037,78.94248069472097,77.73579029093861,73.2539476996959,73.15317525680709,71.71933529712007,69.06187506103333,69.45454174661519,67.455482573888,63.91170416776305,66.34118504082213,63.453660220173326,61.09889526224114
134.67846051780108,28.045359914922884,36.21196645065319,45.44821437170283,55.107891722218454,60.99741173286513,70.84999892671217,70.74602380051292,78.23746738383845,80.5400123128272,82.5840741045869,90.38570939556007,89.99240991035212,90.43497945184056,96.56217703501682,86.37432055621359,90.64697051911455,86.30143006569229,90.74304869992066,86.19842307620596,80.91559592250269,80.07332300078963,73.78336438215986,74.9731122672696,73.66244119513898,69.93254181186782,72.58873305309538,69.74984791212182,65.58880434506435,70.32578211150694,65.65982134773932,62.45447609738322
163.1767236460733,26.375835948401352,34.20809226556454,45.08614477385916,54.388934862730494,60.60794873154132,70.56970617973015,69.40896751833728,76.88813593176815,79.21729875208737,80.87762861903497,90.86285993677764,88.82433954826757,93.93265150184082,99.06338754884806,83.83929145720226,92.67155430127069,88.7371527203156,94.40516391314878,86.30065836165817,83.51533279571605,81.46161415925863,74.33959364274996,75.82350819663054,75.02951730378155,69.28873649688268,74.76312772633858,71.08989008767924,66.51639289169046,72.26198266479577,67.32570949951733,63.27330939099429
193.07143006531393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224.43138772787867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257.3293683854697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291.8411261204202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328.0455592774887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366.02526245039337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404.00496562329806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
