z_i [m], std UV at height z_i [m/s]
10.954969217801056,6.3228606760560995,
33.39658485069827,7.422998911894252,
56.93085111020986,7.893776520536035,
81.61641308219876,8.101685996228644,
107.51229259860347,8.085272567206674,
134.678461468063,7.933752110548253,
163.17672461928464,7.753860741924388,
193.07143103857015,7.595163828128105,
224.43138875759206,7.484459041761763,
257.32936948909213,7.429231857506414,
291.8411271807171,7.407164984325658,
328.0455602915394,7.39000916217394,
