f_i [Hz], Energy spectrum for U_strmws' at f_i [m2/s]
0.0016668726806199495,1258.0988158995208,
0.003333745361239899,1348.9766767624503,
0.005000618041859849,1313.607479270395,
0.006667490722479798,1194.4853337911227,
0.008334363403099747,957.8806899671417,
0.010001236083719698,910.3293668682006,
0.011668108764339647,822.1437159357566,
0.013334981444959596,756.8184692582767,
0.015001854125579545,689.9674412467963,
0.016668726806199494,618.8689662676519,
0.018335599486819443,565.250213811537,
0.020002472167439396,521.5945129607692,
0.021669344848059345,455.7075097521088,
0.023336217528679294,440.5174268867814,
0.025003090209299243,428.6837323586181,
0.026669962889919192,356.1313541215785,
0.02833683557053914,312.2818934170818,
0.03000370825115909,296.34455999674356,
0.03167058093177904,264.98943837867006,
0.03333745361239899,269.02028454919633,
0.03500432629301894,290.5760786613642,
0.03667119897363889,270.77171840944055,
0.038338071654258836,239.68970955534041,
0.04000494433487879,216.4711924191312,
0.04167181701549874,203.6497457999652,
0.04333868969611869,189.73245070379784,
0.04500556237673864,181.27825528711352,
0.04667243505735859,177.58368723836983,
0.04833930773797854,175.41168681165246,
0.050006180418598487,164.60568553589766,
0.051673053099218436,163.06531049996752,
0.053339925779838385,159.9600601810866,
0.055006798460458334,156.7947291806902,
0.05667367114107828,142.80571288361978,
0.05834054382169823,134.2162339394853,
0.06000741650231818,123.42388378503672,
0.06167428918293813,111.78933132129552,
0.06334116186355808,113.24001628285524,
0.06500803454417803,109.52560215731594,
0.06667490722479798,102.97295780792881,
0.06834177990541793,94.84604543518783,
0.07000865258603788,100.9125643149187,
0.07167552526665782,95.52271215232875,
0.07334239794727777,86.9355860017957,
0.07500927062789772,89.99439399436577,
0.07667614330851767,90.415405865853,
0.07834301598913762,85.33901217735131,
0.08000988866975758,75.88676750925723,
0.08167676135037753,72.58104739788615,
0.08334363403099748,73.75876770886198,
0.08501050671161743,70.90553501774536,
0.08667737939223738,67.76044375647379,
0.08834425207285733,64.18101833938557,
0.09001112475347728,60.93280001127079,
0.09167799743409723,55.01673857562389,
0.09334487011471718,53.19701425644661,
0.09501174279533713,47.781445752485936,
0.09667861547595707,50.92253720121049,
0.09834548815657702,53.59839124064433,
0.10001236083719697,50.805415202006486,
0.10167923351781692,47.85899736467781,
0.10334610619843687,48.82613197264419,
0.10501297887905682,44.57710784969401,
0.10667985155967677,43.8542821215613,
0.10834672424029672,46.47079285700039,
0.11001359692091667,42.216936939146315,
0.11168046960153662,36.52911727970336,
0.11334734228215657,39.10921039932218,
0.11501421496277651,40.033531760405175,
0.11668108764339646,36.60500455019173,
0.11834796032401641,33.5365636012019,
0.12001483300463636,33.034556537518505,
0.12168170568525631,30.86628063801059,
0.12334857836587626,29.12434465606166,
0.12501545104649622,28.471353954268494,
0.12668232372711616,27.495565795269453,
0.12834919640773612,26.424542712523582,
0.13001606908835606,23.628429488711593,
0.13168294176897602,24.0730523798213,
0.13334981444959595,24.20331294542448,
0.13501668713021592,23.455788493031147,
0.13668355981083585,23.712457148413588,
0.13835043249145582,21.888335734736398,
0.14001730517207575,20.851880181580025,
0.14168417785269571,20.094446517958513,
0.14335105053331565,18.3138548715319,
0.1450179232139356,17.611659662652542,
0.14668479589455555,16.871973948800807,
0.1483516685751755,16.022960213963373,
0.15001854125579545,15.847490043959628,
0.1516854139364154,15.870578285891252,
0.15335228661703534,15.252494090050195,
0.1550191592976553,13.894523839765126,
0.15668603197827524,14.124692171116624,
0.1583529046588952,14.847721323391005,
0.16001977733951517,13.277442273006859,
0.1616866500201351,12.998382123689437,
0.16335352270075507,12.297292279373034,
0.165020395381375,12.053824118454903,
0.16668726806199496,11.164294309975814,
0.1683541407426149,11.179703903320021,
0.17002101342323486,11.40468904351205,
0.1716878861038548,10.630112800473032,
0.17335475878447476,9.583047932539104,
0.1750216314650947,9.474613127644618,
0.17668850414571466,9.692801162570575,
0.1783553768263346,9.23191971054081,
0.18002224950695456,9.142238231224379,
0.1816891221875745,8.766656276025781,
0.18335599486819446,8.391429184072361,
0.1850228675488144,7.9389237445798475,
0.18668974022943435,7.813852304294826,
0.1883566129100543,6.878521802062204,
0.19002348559067425,6.672183698836428,
0.1916903582712942,6.7761045091532095,
0.19335723095191415,7.088296027250995,
0.19502410363253408,7.221560225470478,
0.19669097631315405,6.5592502179301,
0.19835784899377398,5.80228870006228,
0.20002472167439395,5.320986409848953,
0.20169159435501388,5.2679223233112165,
0.20335846703563384,5.543962246967932,
0.20502533971625378,5.494955614747868,
0.20669221239687374,5.303964738734263,
0.20835908507749368,4.912093703324118,
0.21002595775811364,4.596464965771325,
0.21169283043873358,4.49373510062387,
0.21335970311935354,4.53291113165225,
0.2150265757999735,4.390764586732172,
0.21669344848059344,4.2510543516220665,
0.2183603211612134,4.481655327610782,
0.22002719384183334,4.230105690230419,
0.2216940665224533,4.129743410313331,
0.22336093920307323,3.78502855312085,
0.2250278118836932,3.750526326859068,
0.22669468456431313,3.6071691201084506,
0.2283615572449331,3.4991740081907827,
0.23002842992555303,3.2980114816032424,
0.231695302606173,3.456477363849917,
0.23336217528679293,3.6206099126831135,
0.2350290479674129,3.2411545276752887,
0.23669592064803283,3.0638896555587407,
0.2383627933286528,3.086264067445647,
0.24002966600927272,2.9765677291615864,
0.2416965386898927,2.892204632415502,
0.24336341137051262,2.8513147504576932,
0.24503028405113259,2.947571394546834,
0.24669715673175252,2.6892193884295135,
0.24836402941237248,2.6639007260260956,
0.25003090209299245,2.446763678310998,
0.2516977747736124,2.3569190943559635,
0.2533646474542323,2.1311845233567945,
