z_i [m], std U streamwise at height z_i [m/s]
10.964909431832687,4.444799677740323,
33.43091612219615,5.377520815174306,
56.99769553088496,5.793433748402006,
81.72282362006331,5.953067982305711,
107.66541440007929,5.894128396015053,
134.88631856042747,5.711378759193502,
163.44865320229175,5.517441025325413,
193.4180768160344,5.394403996979271,
224.86375062061543,5.3380264695657385,
257.85795400995295,5.317549445766562,
292.47568852835667,5.3038497241099,
328.7958144597172,5.303329814845315,
