-0.095,0.0010295385491039667,0.0
-0.08500000000000002,0.001305756208619665,0.0
-0.07500000000000001,0.0016991571176268718,0.0
-0.06500000000000003,0.002230666856391928,0.0
-0.05500000000000003,0.0028919151928082968,0.0
-0.04500000000000003,0.003536423065011593,0.0
-0.03500000000000004,0.0042771886064400565,0.0
-0.025000000000000043,0.005654091787965281,4.5901228901082855e-05
-0.015000000000000048,0.0068635903273597774,0.00039224686515470803
-0.005000000000000053,0.008730152087117376,0.000918024578021657
0.004999999999999942,0.010387458044211565,0.0016816541133760354
0.014999999999999937,0.012559533275857739,0.0013311356381314028
0.02499999999999994,0.014899013149634639,0.0037305180579607334
0.034999999999999934,0.017435193477915143,0.0006885184335162428
0.044999999999999915,0.021427794192732965,0.0019654071647645477
0.05499999999999991,0.024826108427986708,0.003521876108410357
0.06499999999999992,0.029530178871860116,0.007965949633833378
0.07499999999999991,0.034552318135781905,0.017171232447995993
0.0849999999999999,0.04059144060064786,0.04388574766842621
0.09499999999999989,0.04885704480585246,0.08822633478687225
0.1049999999999999,0.05768345456219501,0.11724008429134762
0.1149999999999999,0.06767751169739937,0.12979198397629826
0.12499999999999988,0.07786826928710733,0.14168040226167875
0.13499999999999987,0.08371487641352295,0.16562832523107096
0.14499999999999988,0.08559399352144036,0.15967785682989422
0.1549999999999999,0.07990223568899565,0.08982035928143713
0.16499999999999987,0.06719203823522027,0.020972688768803857
0.17499999999999985,0.05083241958299504,0.003663752634104613
0.18499999999999986,0.03793807702287585,0.0
0.19499999999999984,0.027642691531836176,0.0
0.20499999999999982,0.019523566388495953,0.0
0.21499999999999983,0.013995028082128717,0.0
0.22499999999999984,0.010387458044211565,0.0
0.23499999999999985,0.007378359601911761,0.0
0.24499999999999983,0.005344393200023436,0.0
0.2549999999999998,0.003841936536900168,0.0
0.2649999999999998,0.0028919151928082968,0.0
0.2749999999999998,0.0021930008119125143,0.0
0.2849999999999998,0.0014731608507503914,0.0
0.2949999999999998,0.0010588343614768437,0.0
0.3049999999999998,0.0007156548451088549,0.0
0.31499999999999984,0.0005482502029781286,0.0
0.3249999999999998,0.0004059562571670112,0.0
0.33499999999999974,0.00029714323978203915,0.0
0.34499999999999975,0.0001674046421307263,0.0
0.35499999999999976,0.0001381088297578492,0.0
0.36499999999999977,7.951720501209499e-05,0.0
0.3749999999999998,6.277674079902236e-05,0.0
0.3849999999999998,4.603627658594973e-05,0.0
0.3949999999999998,3.3480928426145254e-05,0.0
0.4049999999999998,2.5110696319608942e-05,0.0
0.4149999999999998,8.370232106536313e-06,0.0
0.42499999999999977,1.2555348159804471e-05,0.0
0.4349999999999997,1.6740464213072627e-05,0.0
0.44499999999999973,1.2555348159804471e-05,0.0
0.45499999999999974,4.185116053268157e-06,0.0
0.46499999999999975,0.0,0.0
0.47499999999999976,4.185116053268157e-06,0.0
0.48499999999999976,0.0,0.0
0.4949999999999997,4.185116053268157e-06,0.0
0.5049999999999997,0.0,0.0
0.5149999999999997,0.0,0.0
0.5249999999999997,0.0,0.0
0.5349999999999997,0.0,0.0
