7435.224203701478,12201.824203701479,16968.424203701477,21735.02420370148,26501.624203701478,31268.22420370148,36034.824203701486,40801.42420370148,45568.02420370148
0.25,0.2653851378888738,0.1991599361850633,0.11900624755954706,0.06059864099328449,0.09697376267143709,0.1605333366604491,0.22973562670978745,0.3070767866932615,0.44336470588235294
0.75,0.23644885205814428,0.18649042775949745,0.11390326044513861,0.05883448537090168,0.09424484860531372,0.1482625177532819,0.19798868079168006,0.20878484251126586,0.20738823529411765
1.25,0.18231218584431463,0.15264482999302023,0.10367532213978914,0.05745957404954285,0.0874225634400053,0.12824783685487745,0.15524150228710032,0.16286213077338807,0.13169411764705882
1.75,0.12695285966580627,0.12582884634559777,0.09105818039828192,0.0559256166697011,0.07987353408865036,0.10723086232602823,0.11434837023336177,0.11228143845283503,0.09171764705882353
2.25,0.0622198070914278,0.09261890517499252,0.07939037485357282,0.05386220333201493,0.07182965613198171,0.08624923840240217,0.08138089911284874,0.07191486549011832,0.046941176470588236
2.75,0.041638364352669474,0.06373392162728088,0.06697090980085904,0.05157068446308353,0.06452908633141191,0.06867582871176156,0.05771467177618536,0.04515286185860424,0.026611764705882352
3.25,0.023434315989675315,0.0482974374314488,0.055974228816868414,0.04953029094965146,0.05763226330086795,0.05443785259629401,0.0408156032296293,0.02836391348131559,0.017317647058823528
3.75,0.014196440700991714,0.03448125436234919,0.049199531433033974,0.04676163390527133,0.050648479427549194,0.04409052250273967,0.029414435867049143,0.019187925021287515,0.010329411764705882
4.25,0.011683195218041027,0.024429155449197326,0.04150234283483015,0.044348737781181924,0.04541633538726562,0.034570812460880396,0.0218675586173288,0.01293192271951414,0.008070588235294118
4.75,0.01107186523570167,0.015567354671452788,0.035801444748145256,0.042055126200954696,0.039368415821904194,0.027929057573659224,0.014991859473468528,0.00806398307885518,0.003788235294117647
5.25,0.007200108680885749,0.011591384983547712,0.031384224912143696,0.040104719273243224,0.03558147816868747,0.02293838389509604,0.011737863970140327,0.0053189628022535605,0.002164705882352941
5.75,0.0036679798940361364,0.00874339415694486,0.02629832096837173,0.03699076486505151,0.03121273106738223,0.018502922663273007,0.009053151546700042,0.0041097541534956235,0.0012
6.25,0.0028528732509169948,0.006562219563266527,0.023335611089418198,0.03457159060707462,0.027216673292254686,0.015248587535376598,0.007340872088515766,0.0030638469942805596,0.0015529411764705883
6.75,0.0016302132862382828,0.005147572041080866,0.019921417415072237,0.03214404550391441,0.024498111707414033,0.01298614880109462,0.005965289237891659,0.002468962996660096,0.0013647058823529413
7.25,0.0019698410542045917,0.0040133612523681325,0.017844591956267083,0.029657904484471035,0.021665672828463527,0.010879668619267743,0.0044412940668298465,0.001784651992861392,0.0017411764705882354
7.75,0.0016981388398315447,0.0035708944062219565,0.015596934791097227,0.027268028184635733,0.019019578612601867,0.009105900016011744,0.00328943725149243,0.00110422911976609,0.0007529411764705883
8.25,0.0010188833038989268,0.003365240801675142,0.013759273721202656,0.02549550171706962,0.017027761213807724,0.007658604649228421,0.0027622412475495355,0.0009953614600708418,0.0008470588235294118
8.75,0.0010868088574921885,0.002455379399740752,0.011826434986333463,0.023572300036203905,0.01518294904922812,0.006492034676864276,0.002024609863881536,0.0009020463231892003,0.0003294117647058824
9.25,0.000950957750305665,0.0019879848439525376,0.010193771964076533,0.021559111769617598,0.013391969787318625,0.005502217730615912,0.0016546866174174041,0.0007970667941973537,0.0004941176470588235
9.75,0.0013585110718652357,0.001813490876458271,0.008878367825068333,0.019713340406697512,0.011667246405618498,0.004518639126465751,0.0012493216227890441,0.0005598908212898485,0.00037647058823529414
10.25,0.0008830321967124032,0.001408415594775152,0.007687426786411558,0.01799522443282292,0.010820413436692506,0.0039176788376721,0.0010920488653102815,0.00036548428611976223,0.00018823529411764707
10.75,0.00033962776796630893,0.0009472529663974474,0.0068918391253416636,0.016727041387551298,0.009489084343735507,0.0032002694963786426,0.0008949041411467621,0.0003343792404925484,0.0001647058823529412
11.25,0.0,0.0009971083856815236,0.005901015228426396,0.015178435028638753,0.008232293116014045,0.0028280484178524715,0.0008107299892567201,0.00030716232556873634,7.058823529411764e-05
11.75,0.0,0.0006730481603350284,0.005264057008980867,0.01395838434317117,0.007482773471145564,0.0024932573919155244,0.0006733932151203358,0.00019440653517008627,9.411764705882353e-05
12.25,0.0,0.0006668162329245188,0.004600253807106599,0.012573009465333192,0.006615235539654144,0.0021543074712464414,0.0005936492817508223,0.0002643928878313173,7.058823529411764e-05
12.75,0.0,0.0005795692491773856,0.003992581023037876,0.011447130788177856,0.006039637580335255,0.001665637340220463,0.0004961844742991949,0.00012442018250885523,7.058823529411764e-05
13.25,0.0,0.000417539136504138,0.003423955486138227,0.010352642780459937,0.0052259325515139465,0.0013703558142388079,0.0003876441205462459,0.00013997270532246212,9.411764705882353e-05
13.75,0.0,0.0003676837172200618,0.0030359234673955487,0.00932093611161685,0.004629629629629629,0.0012227150512479803,0.0003522023723820177,0.00011664392110205177,9.411764705882353e-05
14.25,0.0,0.0002243493867783428,0.002826044513861773,0.008508964128835679,0.004163767971907506,0.0010334853409357928,0.00032783617051911085,0.00012442018250885523,9.411764705882353e-05
14.75,0.0,0.00021188553195732377,0.00248438110113237,0.007753495351041856,0.0037558802093685816,0.0008172228148647215,0.0002503073464098617,0.00011275579039865004,0.00011764705882352942
15.25,0.0,0.00015579818526273805,0.00225253807106599,0.006815960690511019,0.003463940237196051,0.0007090915518291859,0.00023258647232774756,8.165074477143623e-05,0.00011764705882352942
15.75,0.0,0.00015579818526273805,0.0018937914877001172,0.006374398607091361,0.002983585105678129,0.000648787578213214,0.00017942385008140526,1.1664392110205176e-05,0.00011764705882352942
16.25,0.0,0.00018072589490477614,0.0017156384224912143,0.005614744406705884,0.002509441462929835,0.0005115440520527264,0.00014619721117744132,2.7216914923812078e-05,0.00014117647058823528
16.75,0.0,0.00013087047562069997,0.0014032604451386177,0.0050204143986908,0.002321026303584443,0.0004678756573652986,0.00013512166487612002,2.3328784220410352e-05,0.0001647058823529412
17.25,0.0,4.985541928407618e-05,0.0012641546270987895,0.004463753194000615,0.0020104518651030277,0.0004387633942403467,8.417415189004198e-05,3.110504562721381e-05,7.058823529411764e-05
17.75,0.0,5.60873466945857e-05,0.001164096056228036,0.003974058750776919,0.0017806267806267807,0.0003763799732583069,5.5377731506606565e-05,7.776261406803452e-06,2.3529411764705884e-05
18.25,0.0,4.3623491873566656e-05,0.0010689183912534167,0.003595278006232094,0.001662608494003843,0.00032855268383874303,5.980795002713509e-05,7.776261406803452e-06,2.3529411764705884e-05
18.75,0.0,6.231927410509523e-05,0.0009590980085903944,0.0031871993035456807,0.0013872324918836546,0.00025161313129422726,6.423816854766361e-05,0.0,2.3529411764705884e-05
19.25,0.0,3.1159637052547614e-05,0.0009615384615384616,0.0028251602493674782,0.0012982011528523156,0.0002017063945085954,2.8796420383435412e-05,0.0,4.705882352941177e-05
19.75,0.0,2.492770964203809e-05,0.0007931472081218274,0.002588683872938941,0.0010952925197111243,0.0001663557892854395,3.5441748164228204e-05,0.0,2.3529411764705884e-05
20.25,0.0,1.8695782231528567e-05,0.0007126122608356111,0.002387783588539476,0.001035248128271384,0.00015595855245509953,1.3290655561585575e-05,0.0,2.3529411764705884e-05
