f_i [Hz], Energy spectrum for w'U_crsstrm' at f_i [m4/s3]
0.0016668726806199495,4955.096408442768,
0.003333745361239899,6037.994230753849,
0.005000618041859849,5197.219713512176,
0.006667490722479798,4893.191613266899,
0.008334363403099747,4948.732364413778,
0.010001236083719698,5297.766117816051,
0.011668108764339647,5864.583050211332,
0.013334981444959596,5444.702503321663,
0.015001854125579545,4886.833736183167,
0.016668726806199494,4473.695073574864,
0.018335599486819443,4618.961069366965,
0.020002472167439396,4689.8228264127565,
0.021669344848059345,4519.697257610092,
0.023336217528679294,4567.109527766467,
0.025003090209299243,4447.222506438301,
0.026669962889919192,4451.533866208088,
0.02833683557053914,4284.199893746084,
0.03000370825115909,3899.0133067297693,
0.03167058093177904,3949.061628014759,
0.03333745361239899,3686.5149894176025,
0.03500432629301894,3169.303877869515,
0.03667119897363889,3576.0252901508015,
0.038338071654258836,3594.2616386393647,
0.04000494433487879,3491.7828654455902,
0.04167181701549874,3249.4001877188953,
0.04333868969611869,3198.518746096394,
0.04500556237673864,3411.8014957983555,
0.04667243505735859,3485.5600732738844,
0.04833930773797854,3364.9075201190462,
0.050006180418598487,3013.916796318984,
0.051673053099218436,3366.475590628384,
0.053339925779838385,3710.1796872832747,
0.055006798460458334,3213.224345595326,
0.05667367114107828,2910.6006220391455,
0.05834054382169823,2884.1630009584487,
0.06000741650231818,2814.942269065326,
0.06167428918293813,2783.261064579249,
0.06334116186355808,2781.303976721778,
0.06500803454417803,2638.662773472935,
0.06667490722479798,2716.1880954155904,
0.06834177990541793,2588.857481599841,
0.07000865258603788,2761.990679076858,
0.07167552526665782,2581.1232236339974,
0.07334239794727777,2559.0104032781383,
0.07500927062789772,2578.1849052352527,
0.07667614330851767,2261.8599891995154,
0.07834301598913762,2388.3446170252646,
0.08000988866975758,2454.632324444761,
0.08167676135037753,2598.8760202487924,
0.08334363403099748,2266.368978747338,
0.08501050671161743,2343.508638602018,
0.08667737939223738,2410.6748352362124,
0.08834425207285733,2306.557737703784,
0.09001112475347728,2109.05822327827,
0.09167799743409723,1952.4368403550864,
0.09334487011471718,2002.4392037717394,
0.09501174279533713,1953.0225084628767,
0.09667861547595707,1951.40639556754,
0.09834548815657702,1886.2469317674156,
0.10001236083719697,1791.2863480065555,
0.10167923351781692,2081.127950757079,
0.10334610619843687,1983.588366128903,
0.10501297887905682,1583.7332187976826,
0.10667985155967677,1639.1439571212122,
0.10834672424029672,1913.666124390956,
0.11001359692091667,1545.2035328355923,
0.11168046960153662,1484.1768853762715,
0.11334734228215657,1616.743789114345,
0.11501421496277651,1632.9355660704507,
0.11668108764339646,1545.4288554943384,
0.11834796032401641,1578.2239234787482,
0.12001483300463636,1442.9252866857848,
