z_i [m], std W at height z_i [m/s]
10.964909431832687,0.2527802564318812,
33.43091612219615,0.737839458916999,
56.99769553088496,1.1702576000281504,
81.72282362006331,1.53585594920904,
107.66541440007929,1.8400146659058265,
134.88631856042747,2.0976950003490877,
163.44865320229175,2.3236473490271226,
193.4180768160344,2.528177501695698,
224.86375062061543,2.7169719190537416,
257.85795400995295,2.8892508250998943,
292.47568852835667,3.0415176865440516,
328.7958144597172,3.176180433529959,
