z_i [m], std UV at height z_i [m/s]
10.964909431832687,4.461422950349672,
33.43091612219615,5.271792397048734,
56.99769553088496,5.61886252589437,
81.72282362006331,5.767488595215635,
107.66541440007929,5.750827801130931,
134.88631856042747,5.633502222303573,
163.44865320229175,5.498957482479173,
193.4180768160344,5.41625677693498,
224.86375062061543,5.378650031379172,
257.85795400995295,5.360348126516039,
292.47568852835667,5.332114790451266,
328.7958144597172,5.302421082468048,
