f_i [Hz], Energy spectrum for w'U_strmws' at f_i [m4/s3]
0.0016668726806199495,6478.505031456699,
0.003333745361239899,6713.418340250929,
0.005000618041859849,6080.276494996608,
0.006667490722479798,6765.401248750946,
0.008334363403099747,6437.496025025631,
0.010001236083719698,5977.866246639239,
0.011668108764339647,6614.682825412901,
0.013334981444959596,6800.876062829476,
0.015001854125579545,6369.770224088745,
0.016668726806199494,5829.60075213207,
0.018335599486819443,4818.8981706898785,
0.020002472167439396,5169.8020743823845,
0.021669344848059345,5560.655702650561,
0.023336217528679294,5359.506569761332,
0.025003090209299243,5025.807511139402,
0.026669962889919192,4946.484286936317,
0.02833683557053914,4936.636866610095,
0.03000370825115909,4874.748433003057,
0.03167058093177904,4414.873660823621,
0.03333745361239899,4521.785962623833,
0.03500432629301894,4888.32826163084,
0.03667119897363889,4850.062289164985,
0.038338071654258836,3870.735867103733,
0.04000494433487879,3810.1131153141273,
0.04167181701549874,4171.087275079759,
0.04333868969611869,3750.7699492643123,
0.04500556237673864,3649.859639495643,
0.04667243505735859,3461.8008449841113,
0.04833930773797854,3560.4236254573034,
0.050006180418598487,3247.8476604317975,
0.051673053099218436,3107.2154323713476,
0.053339925779838385,3056.261436109783,
0.055006798460458334,2854.6303252441394,
0.05667367114107828,2737.4533638013086,
0.05834054382169823,2662.064746849901,
0.06000741650231818,2749.5921179223556,
0.06167428918293813,2637.0156015505636,
0.06334116186355808,2418.991048758955,
0.06500803454417803,2349.6522044733124,
0.06667490722479798,2356.666212650816,
0.06834177990541793,2292.0060108285707,
0.07000865258603788,2391.86009452799,
0.07167552526665782,2294.2814440833695,
0.07334239794727777,2395.372775910891,
0.07500927062789772,2398.08207533791,
0.07667614330851767,2248.00459810408,
0.07834301598913762,2309.590301703774,
0.08000988866975758,2026.094147063093,
0.08167676135037753,1947.1805264821946,
0.08334363403099748,1842.2432244046752,
0.08501050671161743,1783.4905097808526,
0.08667737939223738,1825.9760722162077,
0.08834425207285733,1690.9379805699762,
0.09001112475347728,1522.3537122583568,
0.09167799743409723,1730.2728233926268,
0.09334487011471718,1699.5339155589995,
0.09501174279533713,1661.022321649556,
0.09667861547595707,1479.8027567106315,
0.09834548815657702,1266.6280339173718,
0.10001236083719697,1250.0486271765149,
0.10167923351781692,1327.3811838097024,
0.10334610619843687,1303.261152279248,
0.10501297887905682,1311.506486254206,
0.10667985155967677,1357.7091712238694,
0.10834672424029672,1136.2186334053392,
0.11001359692091667,1075.598678961482,
0.11168046960153662,1214.8318527761437,
0.11334734228215657,1306.1037068957482,
0.11501421496277651,1192.0003677211212,
0.11668108764339646,1173.4697264899012,
0.11834796032401641,1123.3757969282094,
0.12001483300463636,1072.0926301053048,
0.12168170568525631,1118.306542498586,
0.12334857836587626,1056.7723866406884,
0.12501545104649622,917.6244806431938,
0.12668232372711616,1035.8613051761179,
0.12834919640773612,1008.5295497850223,
0.13001606908835606,938.6227700919226,
0.13168294176897602,836.4170301305634,
0.13334981444959595,881.3669075608719,
0.13501668713021592,866.2804295354426,
0.13668355981083585,873.9114649712768,
0.13835043249145582,830.3249924279922,
0.14001730517207575,820.418889060965,
0.14168417785269571,805.6626592269942,
0.14335105053331565,838.3010959048918,
0.1450179232139356,837.3598715553755,
0.14668479589455555,709.8040450089351,
0.1483516685751755,702.5456134731174,
0.15001854125579545,711.9206745586681,
0.1516854139364154,640.5891866131342,
0.15335228661703534,593.7662864111778,
0.1550191592976553,615.2407735126,
0.15668603197827524,621.1025129551974,
0.1583529046588952,587.6945770400528,
0.16001977733951517,662.905033726505,
0.1616866500201351,656.369623765714,
0.16335352270075507,640.5853496324836,
0.165020395381375,640.7721817681349,
0.16668726806199496,624.960094538437,
0.1683541407426149,576.3823890299706,
0.17002101342323486,565.7957784648133,
0.1716878861038548,522.4728997612076,
0.17335475878447476,578.3184169081844,
0.1750216314650947,581.759755390543,
0.17668850414571466,513.3447613657016,
0.1783553768263346,454.3061367172921,
0.18002224950695456,449.3288957753237,
0.1816891221875745,410.9206921125045,
0.18335599486819446,410.7204871776659,
0.1850228675488144,418.478115188448,
0.18668974022943435,454.1390457071262,
0.1883566129100543,406.53111813919435,
0.19002348559067425,418.0531372004861,
0.1916903582712942,446.9485513074897,
0.19335723095191415,428.07156843962196,
0.19502410363253408,392.0493220085315,
0.19669097631315405,373.7287589174916,
0.19835784899377398,362.9796468826107,
0.20002472167439395,361.22406896935365,
0.20169159435501388,340.4567934628446,
0.20335846703563384,331.68916059343576,
0.20502533971625378,349.73709351158357,
0.20669221239687374,352.20852646958775,
0.20835908507749368,340.1068532031681,
0.21002595775811364,286.130044185251,
0.21169283043873358,284.70878174031446,
0.21335970311935354,280.14713181598887,
0.2150265757999735,260.9249375830461,
0.21669344848059344,305.61797629800174,
0.2183603211612134,279.084505172107,
0.22002719384183334,273.1645684409131,
0.2216940665224533,269.3664165392631,
0.22336093920307323,265.79854775421614,
0.2250278118836932,269.27317155093226,
0.22669468456431313,258.63603322489615,
0.2283615572449331,210.23319779329796,
0.23002842992555303,207.4534839477949,
0.231695302606173,230.77205476900028,
0.23336217528679293,227.54045242435694,
0.2350290479674129,213.32711768857934,
0.23669592064803283,190.94957966432324,
0.2383627933286528,195.8648617390434,
0.24002966600927272,206.6240474916215,
0.2416965386898927,196.0971144016306,
0.24336341137051262,187.07965861701817,
0.24503028405113259,180.907577347601,
0.24669715673175252,182.2970630492638,
0.24836402941237248,192.16062730672044,
0.25003090209299245,186.00075001478427,
0.2516977747736124,182.2153160004863,
0.2533646474542323,175.0539563758352,
0.25503152013485225,163.39899110723672,
0.25669839281547224,158.51919224247305,
0.2583652654960922,143.47903167658666,
0.2600321381767121,148.79475148162027,
0.26169901085733205,143.2447037768478,
0.26336588353795204,126.5840052994114,
0.265032756218572,129.7633336141014,
0.2666996288991919,125.25091133940852,
0.2683665015798119,121.09463377699676,
0.27003337426043184,122.63605413561467,
0.27170024694105177,113.55903179852018,
0.2733671196216717,112.71396429972698,
0.2750339923022917,116.67942144797745,
0.27670086498291163,113.09233787583261,
0.27836773766353157,103.82960948853368,
0.2800346103441515,109.01644200522283,
0.2817014830247715,105.2597367952284,
0.28336835570539143,110.03524696366807,
0.28503522838601136,107.54906165088074,
0.2867021010666313,98.31748131883786,
0.2883689737472513,93.65456956083935,
0.2900358464278712,98.03083423101853,
0.29170271910849116,106.82231097312277,
0.2933695917891111,102.57839806497364,
0.2950364644697311,96.79687196638906,
0.296703337150351,96.61778235209648,
0.29837020983097096,93.4022766208731,
0.3000370825115909,86.96756180668233,
0.3017039551922109,81.46594616228744,
0.3033708278728308,78.11685782701086,
0.30503770055345075,80.62262774707891,
0.3067045732340707,77.72636895259132,
0.3083714459146907,79.76963521500645,
0.3100383185953106,72.4957005212203,
0.31170519127593055,73.73772487826868,
0.3133720639565505,73.63792826490292,
0.3150389366371705,72.50425346393241,
0.3167058093177904,66.11577391704748,
0.31837268199841035,61.2868324095783,
