-1.51515151515152e+00 -8.80042541549070e-03  1.40279800421761e-02  5.19730852390734e-02
-9.09090909090912e-01  6.46169651375476e-02  1.39444148826760e-02  7.18864532092808e-02
-3.03030303030302e-01  1.37965424355193e-01  1.38987366917700e-02  9.18033550196794e-02
 3.03030303030302e-01  2.11514683063471e-01  1.39031308227200e-02  1.11845253993789e-01
 9.09090909090912e-01  2.85733374398478e-01  1.39800533035694e-02  1.32145819223740e-01
 1.51515151515152e+00  3.60287969982109e-01  1.41161179897013e-02  1.52550413462721e-01
 2.12121212121212e+00  4.34706491540434e-01  1.42927715501293e-02  1.72857716066292e-01
 2.72727272727273e+00  5.08519191205325e-01  1.44914606536961e-02  1.92866377032348e-01
 3.33333333333333e+00  5.81481554495009e-01  1.47097293297478e-02  2.12472717661571e-01
 3.93939393939394e+00  6.54255235563938e-01  1.50080621831527e-02  2.31968619492801e-01
 4.54545454545455e+00  7.26577558108974e-01  1.53774327434805e-02  2.51243939006597e-01
 5.15151515151515e+00  7.98038918456154e-01  1.57979949946388e-02  2.70124621888526e-01
 5.75757575757576e+00  8.68230085585090e-01  1.62499029140577e-02  2.88436671494191e-01
 6.36363636363637e+00  9.37095341126943e-01  1.67257111136880e-02  3.06157650216202e-01
 6.96969696969697e+00  1.00552479343332e+00  1.72623079666079e-02  3.23677977809818e-01
 7.57575757575757e+00  1.07291558587278e+00  1.78584851080577e-02  3.40756318255086e-01
 8.18181818181818e+00  1.13849811687973e+00  1.85078824034890e-02  3.57080259030448e-01
 8.78787878787879e+00  1.20150284781323e+00  1.92041397228820e-02  3.72337459018543e-01
 9.39393939393939e+00  1.26206148037995e+00  1.99481710023471e-02  3.86586174917410e-01
 1.00000000000000e+01  1.32208269152085e+00  2.07620168963106e-02  4.00640394325118e-01
 1.06060606060606e+01  1.38014042079858e+00  2.16486594888661e-02  4.13971930922530e-01
 1.12121212121212e+01  1.43452646510254e+00  2.26091225239405e-02  4.25937436886490e-01
 1.18181818181818e+01  1.48353067762619e+00  2.36444296827343e-02  4.35892423024852e-01
 1.24242424242424e+01  1.52754918781906e+00  2.47220514322151e-02  4.43804676123417e-01
 1.30303030303030e+01  1.57054644628189e+00  2.58040316024487e-02  4.50998672352339e-01
 1.36363636363636e+01  1.61031795258051e+00  2.70043632565075e-02  4.57337865243884e-01
 1.42424242424242e+01  1.64425875021363e+00  2.84450164433955e-02  4.62579180092590e-01
 1.48484848484848e+01  1.66976383381277e+00  3.02479611794428e-02  4.66479549171867e-01
 1.54545454545455e+01  1.68641270237315e+00  3.27974703363148e-02  4.68970830520460e-01
 1.60606060606061e+01  1.69906403266685e+00  3.66666534442209e-02  4.70616888369208e-01
 1.66666666666667e+01  1.70947294600179e+00  4.16381701787266e-02  4.71929603799497e-01
 1.72727272727273e+01  1.71919479240597e+00  4.74716250454648e-02  4.73409161011361e-01
 1.78787878787879e+01  1.72978484472568e+00  5.39052508101025e-02  4.75555740288200e-01
 1.84848484848485e+01  1.74324784550328e+00  6.13775677226308e-02  4.80303201185787e-01
 1.90909090909091e+01  1.75951744349120e+00  7.08528767956213e-02  4.89258533599516e-01
 1.96969696969697e+01  1.77548962405721e+00  8.17406738026315e-02  4.99607909483000e-01
 2.03030303030303e+01  1.78799957108317e+00  9.34054840858644e-02  5.08423612900827e-01
 2.09090909090909e+01  1.79388123482457e+00  1.05212443605953e-01  5.12776233182647e-01
 2.15151515151515e+01  1.77007128920208e+00  1.17224590357178e-01  5.06670467515830e-01
 2.21212121212121e+01  1.69587739819538e+00  1.30133798969443e-01  4.87841257127793e-01
 2.27272727272727e+01  1.59726688434351e+00  1.43550409248337e-01  4.63723731711347e-01
 2.33333333333333e+01  1.50093566062082e+00  1.57010450259662e-01  4.41885119569791e-01
 2.39393939393939e+01  1.43357220333733e+00  1.70078019596440e-01  4.29889008191526e-01
 2.45454545454545e+01  1.39559597896366e+00  1.82505177042010e-01  4.27196787330385e-01
 2.51515151515151e+01  1.36095235845549e+00  1.94564571040872e-01  4.25056232988425e-01
 2.57575757575758e+01  1.33197834071621e+00  2.06566128464997e-01  4.23441514529069e-01
 2.63636363636364e+01  1.31129280202044e+00  2.18818117046048e-01  4.22413879023694e-01
 2.69696969696970e+01  1.30150983540914e+00  2.31627829984803e-01  4.22034156030720e-01
 2.75757575757576e+01  1.29928491258358e+00  2.45166198285505e-01  4.24055819603222e-01
 2.81818181818182e+01  1.29799626716728e+00  2.59264805831912e-01  4.29526584605986e-01
 2.87878787878788e+01  1.29707531120640e+00  2.73740734608574e-01  4.36829320799547e-01
 2.93939393939394e+01  1.29596840597442e+00  2.88410964567733e-01  4.44341488550466e-01
 3.00000000000000e+01  1.29412149562433e+00  3.03092085434870e-01  4.50440481306989e-01
 3.30000000000000e+01  1.26091123392319e+00  3.77152655970521e-01  4.71245123722240e-01
 3.60000000000000e+01  1.31956355650690e+00  4.75267217825901e-01  5.24557660769777e-01
 3.90000000000000e+01  1.40162032640648e+00  5.81450448144086e-01  5.91006209267371e-01
 4.20000000000000e+01  1.40714844663650e+00  6.72136551292357e-01  6.30362422480375e-01
 4.50000000000000e+01  1.39466720519748e+00  7.55161225364316e-01  6.59431085015103e-01
 4.80000000000000e+01  1.37616982337195e+00  8.33379666699150e-01  6.84176136276914e-01
 5.10000000000000e+01  1.35535099064959e+00  9.08364658178746e-01  7.08000593889695e-01
 5.40000000000000e+01  1.32615625783253e+00  9.80368362897172e-01  7.30477906410173e-01
 5.70000000000000e+01  1.28942142674866e+00  1.04899135802079e+00  7.51305576557045e-01
 6.00000000000000e+01  1.24906716904362e+00  1.11393184251280e+00  7.70892631131003e-01
 6.30000000000000e+01  1.20426731247253e+00  1.17964592684857e+00  7.91420129532886e-01
 6.60000000000000e+01  1.15300460625286e+00  1.24353045407269e+00  8.11471280695906e-01
 6.90000000000000e+01  1.09712439276347e+00  1.29467066874291e+00  8.26047438664214e-01
 7.20000000000000e+01  1.03697609800762e+00  1.32582414457579e+00  8.32248568606961e-01
 7.50000000000000e+01  9.70224759333782e-01  1.34688451117027e+00  8.35435748033476e-01
 7.80000000000000e+01  8.99789741722211e-01  1.36650046805072e+00  8.38576140786326e-01
 8.10000000000000e+01  8.28753685071612e-01  1.39358041410852e+00  8.45024090479808e-01
 8.40000000000000e+01  7.56369016407004e-01  1.43809827187153e+00  8.62875433128426e-01
 8.70000000000000e+01  6.81984595110945e-01  1.48225223029421e+00  8.83299425123745e-01
 9.00000000000000e+01  6.05664159190570e-01  1.50228071051266e+00  8.93071761357201e-01
 9.30000000000000e+01  5.25728166295985e-01  1.49957756129078e+00  8.92386142671932e-01
 9.60000000000000e+01  4.43197795756518e-01  1.49252242530505e+00  8.90593908823303e-01
 9.90000000000000e+01  3.62197861284659e-01  1.48228495057255e+00  8.87919904824799e-01
 1.02000000000000e+02  2.85526440655632e-01  1.46496987517514e+00  8.81825803583611e-01
 1.05000000000000e+02  2.11194221011683e-01  1.43078013559364e+00  8.67842918675314e-01
 1.08000000000000e+02  1.39252694755442e-01  1.39293787237221e+00  8.54821726484705e-01
 1.11000000000000e+02  6.95719965371219e-02  1.36616647633306e+00  8.51619061847800e-01
 1.14000000000000e+02 -1.26138264834402e-03  1.35049160605764e+00  8.52976397954405e-01
 1.17000000000000e+02 -6.81723544186034e-02  1.33536358825514e+00  8.54799513294472e-01
 1.20000000000000e+02 -1.23754640666380e-01  1.31120347290422e+00  8.55662690092631e-01
 1.23000000000000e+02 -1.63021112273645e-01  1.21813882845399e+00  8.23929877975750e-01
 1.26000000000000e+02 -1.97003895020475e-01  1.09224694826522e+00  7.71072826352765e-01
 1.29000000000000e+02 -2.44743519425393e-01  1.05933232479844e+00  7.58694059561199e-01
 1.32000000000000e+02 -3.28662225377771e-01  1.08978055618297e+00  7.93799712951066e-01
 1.35000000000000e+02 -3.94550822695040e-01  1.12013328589753e+00  8.28904671853305e-01
 1.38000000000000e+02 -3.91158152518983e-01  1.07032924055536e+00  8.06289315127505e-01
 1.41000000000000e+02 -3.54015940451227e-01  8.72924784083356e-01  7.07677375803895e-01
 1.44000000000000e+02 -3.09623941645904e-01  6.83623321780569e-01  6.08581463599455e-01
 1.47000000000000e+02 -2.52563523415941e-01  5.52187739393499e-01  5.26168609737550e-01
 1.50000000000000e+02 -1.94434686417257e-01  4.42716018302517e-01  4.55429828203065e-01
 1.53000000000000e+02 -1.83094319170362e-01  3.92760957674045e-01  4.38076271386612e-01
 1.56000000000000e+02 -2.33231125097113e-01  3.75751778084686e-01  4.42111753411121e-01
 1.59000000000000e+02 -3.11182701731802e-01  3.58952377851542e-01  4.50105117003749e-01
 1.62000000000000e+02 -4.10689429397113e-01  3.10564692409484e-01  4.75908291928367e-01
 1.65000000000000e+02 -4.95723805445961e-01  2.24852554744211e-01  5.09957651677896e-01
 1.68000000000000e+02 -3.89039265316499e-01  1.20084651206432e-01  4.55823521183058e-01
 1.71000000000000e+02 -2.98056719214021e-01  8.04522503645460e-02  3.73961404300377e-01
 1.74000000000000e+02 -2.70598265784539e-01  7.88847923607195e-02  2.91387832775562e-01
 1.77000000000000e+02 -1.91467808678135e-01  7.55573587571243e-02  1.79277997254361e-01
 1.80000000000000e+02 -2.17596669487708e-02  6.98213085752849e-02  3.03096980841607e-02
