z_i [m], std W at height z_i [m/s]
10.924616209350432,0.2382815866886447,
33.308967209350456,0.6966645327480291,
56.790878653444636,1.1021917393026015,
81.42577146299215,1.4358037391960676,
107.27103551623995,1.7055262007955465,
134.38673383405512,1.9313653218691917,
162.83583028149673,2.1296410626023397,
192.68374988277546,2.3085769530776967,
223.99954402440954,2.4689143202027295,
256.85624089822784,2.6067277030918503,
291.330422562007,2.7190410922834807,
327.50237077303115,2.805259160425272,
