f_i [Hz], Energy spectrum for w'U_crsstrm' at f_i [m4/s3]
0.15335232118126604,486.3033670199666,
0.15501919423758415,484.17078965197993,
0.15668606729390228,517.6138747218326,
0.15835294035022038,493.5168099705713,
0.16001981340653848,462.0988488785212,
0.16168668646285658,466.1894435618469,
0.16335355951917468,510.83101559852906,
0.16502043257549281,461.7938271519296,
0.16668730563181092,359.9017085586198,
0.16835417868812902,388.4369394019866,
0.17002105174444715,368.5467119422653,
0.17168792480076525,379.1945211478532,
0.17335479785708335,391.93770772823376,
0.17502167091340146,418.0468316076361,
0.17668854396971956,412.46222233605835,
0.1783554170260377,387.74409788259425,
0.1800222900823558,389.3177011043539,
0.1816891631386739,420.0284758415016,
0.18335603619499202,398.4859231309694,
0.18502290925131012,355.224082917141,
0.18668978230762823,314.6714789696904,
0.18835665536394633,275.7891770086302,
0.19002352842026443,288.05725509483966,
0.19169040147658256,282.01162698954556,
0.19335727453290066,287.46568940534416,
0.19502414758921877,284.6663851058429,
0.1966910206455369,296.8692431190308,
0.198357893701855,280.9375159977831,
0.2000247667581731,255.68978797285368,
0.2016916398144912,244.39305253625116,
0.2033585128708093,284.5953423827074,
0.20502538592712743,273.9843760320929,
0.20669225898344554,237.08667934027298,
0.20835913203976364,220.17592808363662,
0.21002600509608177,225.06481192847465,
0.21169287815239987,224.02057137927397,
0.21335975120871797,232.60898896295546,
0.21502662426503608,217.82820105381876,
0.21669349732135418,219.42127310094955,
0.2183603703776723,209.198397243176,
0.2200272434339904,200.72627882592238,
0.2216941164903085,182.66180176429424,
0.22336098954662664,171.25381594313362,
0.22502786260294474,166.25029540640767,
0.22669473565926285,161.20154860871264,
0.22836160871558095,183.44302027240883,
0.23002848177189905,175.26547997218887,
0.23169535482821718,176.18115744887638,
0.23336222788453528,175.15230914306517,
0.23502910094085339,172.2677794039784,
0.23669597399717152,157.96631957144496,
0.23836284705348962,142.7392029409317,
0.24002972010980772,140.12702994854502,
0.24169659316612582,142.85599625323695,
0.24336346622244392,148.20612280724833,
0.24503033927876205,124.28757204314508,
0.24669721233508016,108.3884334219009,
0.24836408539139826,117.84589020786817,
0.2500309584477164,114.84315064594712,
0.25169783150403446,114.71541959255704,
0.2533647045603526,120.21270066713625,
0.2550315776166707,120.96131200402867,
0.2566984506729888,125.55735958980416,
0.25836532372930693,98.44036813943826,
0.26003219678562506,94.04594834251266,
0.26169906984194313,100.69719620686405,
0.26336594289826126,93.34070052166534,
0.26503281595457934,95.69012103190785,
0.26669968901089747,81.39669599960428,
0.2683665620672156,86.25477679709898,
0.27003343512353367,84.96482202700271,
0.2717003081798518,94.5536083048148,
0.2733671812361699,88.37751865914315,
0.275034054292488,77.53243689858861,
0.27670092734880614,74.78954745888912,
0.2783678004051242,75.55479776232053,
0.28003467346144234,79.45423922055735,
0.28170154651776047,69.00598131078863,
0.28336841957407854,65.09407525704734,
0.2850352926303967,65.67126286134065,
0.2867021656867148,61.46381048369769,
0.2883690387430329,71.57632793780435,
0.290035911799351,72.31570836801902,
0.2917027848556691,69.65542740648019,
0.2933696579119872,67.43213604468346,
0.29503653096830534,63.33713353962469,
0.2967034040246234,58.69633194685346,
0.29837027708094155,58.864694059050926,
0.3000371501372596,58.1181313370224,
0.30170402319357775,50.98946181166272,
0.3033708962498959,48.38460789522454,
0.30503776930621396,46.73711108844275,
0.3067046423625321,54.23609680286389,
0.3083715154188502,53.08331953973743,
0.3100383884751683,53.45776301822252,
0.3117052615314864,50.156222677409914,
0.31337213458780455,46.495109056904575,
0.3150390076441226,42.0871722993606,
0.31670588070044076,39.526716692624916,
0.31837275375675883,44.268656896575365,
