f_i [Hz], Energy spectrum for U_strmws' at f_i [m2/s]
0.11334736782963142,26.302625170197274,
0.11501424088594953,24.363786571162667,
0.11668111394226764,22.87396954411417,
0.11834798699858576,21.066629445501636,
0.12001486005490386,22.00005215926866,
0.12168173311122196,23.007866044521062,
0.12334860616754008,20.856310609392313,
0.1250154792238582,17.70468859353193,
0.1266823522801763,18.43857600435845,
0.1283492253364944,18.424445292638133,
0.13001609839281253,16.288350308229997,
0.13168297144913063,14.5972969153911,
0.13334984450544873,13.325205845854937,
0.13501671756176684,13.146956974518444,
0.13668359061808494,13.781057809912916,
0.13835046367440307,15.222231646175278,
0.14001733673072117,14.30406587050087,
0.14168420978703927,12.409948901616792,
0.1433510828433574,11.962087452690424,
0.1450179558996755,12.283183656856806,
0.1466848289559936,11.482313006799288,
0.1483517020123117,9.761635211108729,
0.1500185750686298,9.451109324712561,
0.15168544812494794,9.754650471723997,
0.15335232118126604,9.500692901955647,
0.15501919423758415,8.65227081171912,
0.15668606729390228,8.495469750706564,
0.15835294035022038,8.157885056510095,
0.16001981340653848,7.853583685029154,
0.16168668646285658,7.862417934397436,
0.16335355951917468,7.54648761587741,
0.16502043257549281,7.471367743038423,
0.16668730563181092,7.04889711352008,
0.16835417868812902,7.355658080793785,
0.17002105174444715,6.779070038295722,
0.17168792480076525,6.104068840586606,
0.17335479785708335,5.960216664316163,
0.17502167091340146,5.8057877904607755,
0.17668854396971956,5.423657898695809,
0.1783554170260377,5.347557869695012,
0.1800222900823558,5.139175941156548,
0.1816891631386739,4.995310381113781,
0.18335603619499202,4.46389501422742,
0.18502290925131012,4.3389114277349785,
0.18668978230762823,4.805606331039809,
0.18835665536394633,4.59002784708272,
0.19002352842026443,4.161647039785045,
0.19169040147658256,4.023634272540133,
0.19335727453290066,4.100713225557211,
0.19502414758921877,3.9737220317602966,
0.1966910206455369,3.7674283918505824,
0.198357893701855,3.360758662690177,
0.2000247667581731,3.2631609160875197,
0.2016916398144912,3.6186233494643085,
0.2033585128708093,3.5594252150556844,
0.20502538592712743,3.022938152803021,
0.20669225898344554,2.678011145569527,
0.20835913203976364,2.681357715717767,
0.21002600509608177,2.8220354791778552,
0.21169287815239987,2.6915947088767567,
0.21335975120871797,2.2891091631042833,
0.21502662426503608,2.242722398025724,
0.21669349732135418,2.139547955166735,
0.2183603703776723,2.0058676836938525,
0.2200272434339904,2.233447696645811,
0.2216941164903085,2.3404736810741196,
0.22336098954662664,1.9682558156878196,
0.22502786260294474,1.9035950087318065,
0.22669473565926285,1.7838620896355375,
0.22836160871558095,1.8107074227203537,
0.23002848177189905,1.7824818578807589,
0.23169535482821718,1.6870213378540249,
0.23336222788453528,1.6762856319258264,
0.23502910094085339,1.5323610936720773,
0.23669597399717152,1.423849393895596,
0.23836284705348962,1.6526513600316912,
0.24002972010980772,1.649189788147152,
0.24169659316612582,1.468560404796681,
0.24336346622244392,1.5233202861465531,
0.24503033927876205,1.423174306592354,
0.24669721233508016,1.36462647803952,
0.24836408539139826,1.2510030796201446,
0.2500309584477164,1.2684374281579818,
0.25169783150403446,1.1113405259657956,
0.2533647045603526,1.015777943115873,
0.2550315776166707,1.047834253227456,
0.2566984506729888,1.1415903520048332,
0.25836532372930693,1.0990809918866777,
0.26003219678562506,1.0606198187918208,
0.26169906984194313,1.0191285920183164,
0.26336594289826126,0.9364222762558264,
0.26503281595457934,0.9746585777447122,
0.26669968901089747,0.9150766875661105,
0.2683665620672156,0.8627397120113097,
0.27003343512353367,0.7660682692663077,
0.2717003081798518,0.8362665328328004,
0.2733671812361699,0.7516155717686618,
0.275034054292488,0.7129005076727436,
0.27670092734880614,0.6107233441006052,
0.2783678004051242,0.534405099320733,
0.28003467346144234,0.63133371891865,
0.28170154651776047,0.6028272542378096,
0.28336841957407854,0.5681842356614866,
0.2850352926303967,0.557397119546772,
0.2867021656867148,0.49239676402985444,
0.2883690387430329,0.5345530879142111,
0.290035911799351,0.5315015083125422,
0.2917027848556691,0.4874919572184188,
0.2933696579119872,0.44966454354652075,
0.29503653096830534,0.3804483757374398,
0.2967034040246234,0.3843398988703039,
0.29837027708094155,0.3672953847514325,
0.3000371501372596,0.39181256617946747,
0.30170402319357775,0.4142615988877232,
0.3033708962498959,0.3949250608252088,
0.30503776930621396,0.34936703505725514,
0.3067046423625321,0.2850101118109337,
0.3083715154188502,0.2932719437928969,
0.3100383884751683,0.2812622251317021,
0.3117052615314864,0.26719897623244704,
0.31337213458780455,0.27057764005518375,
0.3150390076441226,0.26310168574267756,
0.31670588070044076,0.25381041107880997,
0.31837275375675883,0.26970135748881013,
