f_i [Hz], Energy spectrum for U_crsstrm' at f_i [m2/s]
0.0016668730563181092,918.4427382157573,
0.0033337461126362183,822.2686456057864,
0.0050006191689543275,682.8307551648768,
0.006667492225272437,779.1343725382013,
0.008334365281590546,853.3463029904865,
0.010001238337908655,887.6628038704022,
0.011668111394226764,874.1692419148372,
0.013334984450544873,739.3038561421232,
0.015001857506862983,698.6216047906552,
0.01666873056318109,622.4106000821542,
0.0183356036194992,579.5338257891033,
0.02000247667581731,551.3744155761468,
0.02166934973213542,457.2475050627517,
0.02333622278845353,469.71947525789636,
0.025003095844771638,449.3135095727849,
0.026669968901089747,396.9732784923058,
0.028336841957407856,353.7773222011749,
0.030003715013725965,326.3103912115942,
0.031670588070044074,320.98274941351065,
0.03333746112636218,331.90479740771394,
0.03500433418268029,304.7962562288132,
0.0366712072389984,292.7316358944597,
0.03833808029531651,278.1314803564413,
0.04000495335163462,270.2625421044456,
0.04167182640795273,221.05001327873333,
0.04333869946427084,218.6415797811359,
0.04500557252058895,227.48462215725917,
0.04667244557690706,210.66308380841465,
0.048339318633225166,207.20215584507423,
0.050006191689543275,201.50195174445793,
0.051673064745861384,187.15847048582782,
0.05333993780217949,191.4416735836878,
0.0550068108584976,181.60603975082725,
0.05667368391481571,166.03417452801145,
0.05834055697113382,157.70486733518743,
0.06000743002745193,138.03936498321067,
0.06167430308377004,146.06029696193684,
0.06334117614008815,162.95327369873684,
0.06500804919640626,147.549253484786,
0.06667492225272437,133.5415668908707,
0.06834179530904247,129.21580765830848,
0.07000866836536059,130.04574817771905,
0.0716755414216787,126.01078287949164,
0.0733424144779968,120.09548587923125,
0.0750092875343149,114.124876270788,
0.07667616059063302,111.7256333122134,
0.07834303364695114,105.34380157764586,
0.08000990670326924,100.6118520822254,
0.08167677975958734,92.38296328281974,
0.08334365281590546,103.64089516845596,
0.08501052587222357,108.87338362392461,
0.08667739892854168,101.56788045542703,
0.08834427198485978,90.99362273648228,
0.0900111450411779,89.18737122931138,
0.09167801809749601,90.99419725289425,
0.09334489115381411,82.60025447219415,
0.09501176421013222,73.22942594960193,
0.09667863726645033,70.90128444648992,
0.09834551032276845,67.17609200683177,
0.10001238337908655,71.2728986724287,
0.10167925643540465,69.44812671317956,
0.10334612949172277,70.3185212590284,
0.10501300254804088,68.57495126503139,
0.10667987560435899,59.82112105058797,
0.10834674866067709,56.897257115827394,
0.1100136217169952,58.37545855045541,
0.11168049477331332,54.30370155997322,
0.11334736782963142,52.40097205454132,
0.11501424088594953,46.87943794447207,
0.11668111394226764,45.346531595421645,
0.11834798699858576,43.75358417700672,
0.12001486005490386,39.8007286982249,
0.12168173311122196,39.59611854428091,
0.12334860616754008,39.478690102152086,
0.1250154792238582,37.99520943826926,
0.1266823522801763,36.39601484694066,
0.1283492253364944,35.33074433800455,
0.13001609839281253,34.38470948027419,
0.13168297144913063,32.903230088937,
0.13334984450544873,32.70825425881873,
0.13501671756176684,32.318788505915485,
0.13668359061808494,30.16019017316578,
0.13835046367440307,28.438040786575733,
0.14001733673072117,28.735474286995583,
0.14168420978703927,27.508410781545997,
0.1433510828433574,25.819207879086886,
0.1450179558996755,25.933129060520102,
0.1466848289559936,24.32666935206853,
0.1483517020123117,23.127230850903985,
0.1500185750686298,22.074110818435518,
0.15168544812494794,22.504613951140428,
0.15335232118126604,21.320130264948325,
0.15501919423758415,20.10862871107788,
0.15668606729390228,19.4013478506344,
0.15835294035022038,18.2214145828913,
0.16001981340653848,16.21507067987194,
0.16168668646285658,17.929327591941068,
0.16335355951917468,16.450647770688736,
0.16502043257549281,15.100537537268387,
0.16668730563181092,15.261852769871378,
0.16835417868812902,14.674335223183842,
0.17002105174444715,14.165064468627847,
0.17168792480076525,13.545094879670609,
0.17335479785708335,13.255015361074381,
0.17502167091340146,13.620353885322,
0.17668854396971956,12.155834220320704,
0.1783554170260377,11.164791317619692,
0.1800222900823558,11.479434574568405,
0.1816891631386739,11.047590175355026,
0.18335603619499202,11.58868185831858,
0.18502290925131012,9.815813350330437,
0.18668978230762823,9.459034599887556,
0.18835665536394633,9.705706129425748,
