f_i [Hz], Energy spectrum for w' at f_i [m2/s]
0.11334736782963142,11.063569640086179,
0.11501424088594953,11.584374909586415,
0.11668111394226764,11.20676630233588,
0.11834798699858576,10.327761781032393,
0.12001486005490386,10.72563241572957,
0.12168173311122196,11.872580105129167,
0.12334860616754008,10.460478375066465,
0.1250154792238582,10.155911666082043,
0.1266823522801763,9.068002052697718,
0.1283492253364944,8.581390520490388,
0.13001609839281253,8.287169872697062,
0.13168297144913063,8.237017996974535,
0.13334984450544873,7.6885641152602435,
0.13501671756176684,7.9238661292180455,
0.13668359061808494,8.019169481351366,
0.13835046367440307,7.6438397818051,
0.14001733673072117,7.734769665683243,
0.14168420978703927,8.020411834623516,
0.1433510828433574,8.281956583230434,
0.1450179558996755,7.654740610921825,
0.1466848289559936,6.944295898231793,
0.1483517020123117,6.319869535395881,
0.1500185750686298,5.955383521827492,
0.15168544812494794,6.255048797660067,
0.15335232118126604,5.850207584660113,
0.15501919423758415,6.179267165200362,
0.15668606729390228,5.8098656606472145,
0.15835294035022038,5.297229170547629,
0.16001981340653848,5.238534527941185,
0.16168668646285658,5.344465916699274,
0.16335355951917468,5.24708126058585,
0.16502043257549281,5.22068109012576,
0.16668730563181092,4.876946093476343,
0.16835417868812902,4.632743363733547,
0.17002105174444715,4.561298213462575,
0.17168792480076525,4.299211977457677,
0.17335479785708335,3.831862599212263,
0.17502167091340146,3.9146762852713484,
0.17668854396971956,4.142858405951394,
0.1783554170260377,3.803063237268327,
0.1800222900823558,3.752189164626705,
0.1816891631386739,3.3099541506195496,
0.18335603619499202,3.3576620288210273,
0.18502290925131012,3.4875279734656686,
0.18668978230762823,3.071129873298726,
0.18835665536394633,2.684992323507244,
0.19002352842026443,2.8769272731558133,
0.19169040147658256,2.928256400659187,
0.19335727453290066,2.7865265100642307,
0.19502414758921877,2.6800818705839107,
0.1966910206455369,2.4465343508294985,
0.198357893701855,2.428600270039863,
0.2000247667581731,2.7520651544089145,
0.2016916398144912,2.689057806837196,
0.2033585128708093,2.4062051620773843,
0.20502538592712743,2.196131228215797,
0.20669225898344554,2.17065772845483,
0.20835913203976364,2.047697687783944,
0.21002600509608177,2.072815396633046,
0.21169287815239987,2.189478420148216,
0.21335975120871797,2.123805277896039,
0.21502662426503608,1.8565152198775003,
0.21669349732135418,1.7602037282480147,
0.2183603703776723,1.539112311803414,
0.2200272434339904,1.4738377269365182,
0.2216941164903085,1.5490164485543665,
0.22336098954662664,1.6233517250912926,
0.22502786260294474,1.5547264089557682,
0.22669473565926285,1.4100287524772288,
0.22836160871558095,1.477140679308066,
0.23002848177189905,1.486211465308554,
0.23169535482821718,1.4555179594508287,
0.23336222788453528,1.2424974783064244,
0.23502910094085339,1.1632408811399748,
0.23669597399717152,1.0583113374767772,
0.23836284705348962,1.036123684577981,
0.24002972010980772,1.0549589416655905,
0.24169659316612582,1.123722910257546,
0.24336346622244392,1.0302966079787022,
0.24503033927876205,0.9800950513289247,
0.24669721233508016,0.9773222323725718,
0.24836408539139826,0.9428948525083396,
0.2500309584477164,0.9520392333837462,
0.25169783150403446,0.8859730634331671,
0.2533647045603526,0.8340536540586594,
0.2550315776166707,0.8299243626844335,
0.2566984506729888,0.8391870793122216,
0.25836532372930693,0.7424427633548107,
0.26003219678562506,0.8219756536478369,
0.26169906984194313,0.6988528745952926,
0.26336594289826126,0.640091053060641,
0.26503281595457934,0.5720510365911782,
0.26669968901089747,0.6370401377364301,
0.2683665620672156,0.6260862341867066,
0.27003343512353367,0.5371719430014745,
0.2717003081798518,0.5588800353800284,
0.2733671812361699,0.565231695914519,
0.275034054292488,0.5202806125863494,
0.27670092734880614,0.48156683549830087,
0.2783678004051242,0.4765592772341325,
0.28003467346144234,0.47584343949247376,
0.28170154651776047,0.5076327912024146,
0.28336841957407854,0.4950180865336619,
0.2850352926303967,0.426538280641712,
0.2867021656867148,0.40669842293009684,
0.2883690387430329,0.4117297316941756,
0.290035911799351,0.394114013344595,
0.2917027848556691,0.33515503892531606,
0.2933696579119872,0.27604367024208004,
0.29503653096830534,0.27242720442846924,
0.2967034040246234,0.3012643937369177,
0.29837027708094155,0.3158973923597045,
0.3000371501372596,0.2835066539291074,
0.30170402319357775,0.2842453276762661,
0.3033708962498959,0.2947480144873031,
0.30503776930621396,0.2504508467228232,
0.3067046423625321,0.22768233570866692,
0.3083715154188502,0.22502269439321745,
0.3100383884751683,0.21827536899006741,
0.3117052615314864,0.2348812669978211,
0.31337213458780455,0.23071333720059417,
0.3150390076441226,0.21881004618523742,
0.31670588070044076,0.1889516236672448,
0.31837275375675883,0.18628603994048676,
