f_i [Hz], Energy spectrum for U_strmws' at f_i [m2/s]
0.0016668701467795369,676.0161805191436,
0.0033337402935590737,706.8609942276642,
0.00500061044033861,713.9121637934813,
0.0066674805871181474,866.0440476794745,
0.008334350733897685,868.3390823584365,
0.01000122088067722,888.1498662379774,
0.011668091027456758,839.9455951496294,
0.013334961174236295,705.3809518497602,
0.015001831321015832,632.7618248642046,
0.01666870146779537,536.772390154869,
0.018335571614574907,473.9644260083421,
0.02000244176135444,400.8495620144952,
0.021669311908133978,337.846899238148,
0.023336182054913515,323.2311207619817,
0.025003052201693052,281.36243420911705,
0.02666992234847259,250.47915536342208,
0.028336792495252127,229.98458113840294,
0.030003662642031664,198.36271840813816,
0.0316705327888112,183.59806856981015,
0.03333740293559074,185.7868254397117,
0.03500427308237027,154.4761817289976,
0.036671143229149814,154.8401866668812,
0.03833801337592935,150.98717535249153,
0.04000488352270888,125.07320450915867,
0.04167175366948842,115.25409024358106,
0.043338623816267956,120.61315126235826,
0.045005493963047496,113.05754753358892,
0.04667236410982703,100.02195464937219,
0.04833923425660657,96.42939206097459,
0.050006104403386105,93.64158579348458,
0.051672974550165646,88.77018731255163,
0.05333984469694518,85.96394890198495,
0.05500671484372471,86.84850288575336,
0.056673584990504254,83.82175201930944,
0.05834045513728379,76.312995735813,
0.06000732528406333,71.17981386568901,
0.06167419543084286,67.54025932356245,
0.0633410655776224,63.721826104881735,
0.06500793572440194,61.729883356297336,
0.06667480587118148,57.16920726278626,
0.06834167601796101,52.71963504420319,
0.07000854616474055,51.42659835994212,
0.07167541631152008,49.375984836829645,
0.07334228645829963,44.79752350551527,
0.07500915660507916,42.876725484524904,
0.0766760267518587,45.21654872601329,
0.07834289689863823,43.32324619077735,
0.08000976704541776,41.85827561741942,
0.08167663719219731,37.234872549775154,
0.08334350733897684,38.373531605638355,
0.08501037748575638,35.45664671781115,
0.08667724763253591,34.87032984974703,
0.08834411777931546,32.78921306148197,
0.09001098792609499,29.976284933144573,
0.09167785807287453,27.84485515341782,
0.09334472821965406,26.577387284598643,
0.0950115983664336,26.357218201667784,
0.09667846851321314,24.334957306127556,
0.09834533865999268,23.877215207833718,
0.10001220880677221,23.01193671543238,
0.10167907895355174,19.992094054395448,
0.10334594910033129,19.71512719395528,
0.10501281924711083,18.487979946840216,
0.10667968939389036,17.399885620242944,
0.10834655954066989,18.11004078648732,
0.11001342968744943,18.957686998340712,
0.11168029983422897,17.840845916783415,
0.11334716998100851,16.59079878403091,
0.11501404012778804,15.441838851581315,
0.11668091027456758,15.836418977646954,
0.11834778042134712,14.849703495300403,
0.12001465056812666,14.325333999680964,
0.12168152071490619,13.51855987923478,
0.12334839086168572,12.621520102497259,
0.12501526100846527,11.900812329645074,
0.1266821311552448,10.88723352561079,
0.12834900130202434,10.493675962016738,
0.1300158714488039,10.782269243509978,
0.1316827415955834,10.13841194343082,
0.13334961174236296,9.793406719891973,
0.13501648188914248,9.54414925775025,
0.13668335203592202,9.004574445700735,
0.13835022218270157,8.395016059418786,
0.1400170923294811,7.967161707958631,
0.14168396247626064,7.894634783850419,
0.14335083262304016,7.461333657894051,
0.1450177027698197,6.939816004666652,
0.14668457291659925,7.583636249946731,
0.14835144306337877,6.947946724752863,
0.15001831321015832,6.680161309291268,
0.15168518335693784,5.864381113413416,
0.1533520535037174,5.692831732832494,
0.15501892365049694,5.64997565668107,
0.15668579379727646,5.155268323165234,
0.158352663944056,4.961385630761641,
0.16001953409083552,5.014167716357554,
0.16168640423761507,4.891860299485579,
0.16335327438439462,4.574217617101815,
0.16502014453117414,4.304891252157327,
0.1666870146779537,4.259083570744258,
0.16835388482473324,4.153374860848074,
0.17002075497151276,3.890660753853445,
0.1716876251182923,3.6794511782715653,
0.17335449526507182,3.3391221906287503,
0.17502136541185137,3.1706762281102865,
0.17668823555863092,2.995395495587143,
0.17835510570541044,2.792445945257155,
0.18002197585218999,3.1590920449520583,
0.1816888459989695,3.132469850747001,
0.18335571614574905,2.874050062409526,
0.1850225862925286,2.482465574776889,
0.18668945643930812,2.4312271306962954,
0.18835632658608767,2.4379721236036747,
0.1900231967328672,2.2412539128061884,
0.19169006687964674,2.072723356937286,
0.19335693702642628,2.0311946315584235,
0.1950238071732058,2.014158245219233,
0.19669067731998535,1.9713292376597655,
0.1983575474667649,1.9187657193506358,
0.20002441761354442,1.840165907118492,
0.20169128776032397,1.8682945051158657,
0.2033581579071035,1.7307205033450606,
0.20502502805388303,1.5721769115334399,
0.20669189820066258,1.6179198681875662,
0.2083587683474421,1.5574605907862409,
0.21002563849422165,1.4795456436686083,
0.21169250864100117,1.3967638658430528,
0.21335937878778072,1.3119433365739726,
0.21502624893456027,1.2452496609231485,
0.21669311908133979,1.2487436173617417,
0.21835998922811933,1.1513120558468237,
0.22002685937489885,1.0590082750988299,
0.2216937295216784,0.9987121188960352,
0.22336059966845795,0.9969102720430733,
0.22502746981523747,1.0626631328883147,
0.22669433996201702,1.0150960957662223,
0.22836121010879654,0.9230035561617749,
0.23002808025557608,0.796582190348642,
0.23169495040235563,0.8796244864388064,
0.23336182054913515,0.8198285538346064,
0.2350286906959147,0.7483684025448891,
0.23669556084269425,0.7406983296789175,
0.23836243098947377,0.6662816020668718,
0.24002930113625331,0.7078948096572132,
0.24169617128303283,0.680895972547972,
0.24336304142981238,0.6314574499560116,
0.24502991157659193,0.5894758298459826,
0.24669678172337145,0.5995839387637079,
0.248363651870151,0.6399347526748964,
0.25003052201693055,0.6107809102712324,
0.25169739216371007,0.5936710250450503,
0.2533642623104896,0.5871048233106975,
0.25503113245726916,0.5597033501001337,
0.2566980026040487,0.5671833341301885,
0.2583648727508282,0.5553035262945463,
0.2600317428976078,0.5562869026587258,
0.2616986130443873,0.505056431434686,
0.2633654831911668,0.48563750611743706,
0.26503235333794634,0.47472171696492577,
0.2666992234847259,0.4207541734995628,
0.26836609363150543,0.3949186897083045,
0.27003296377828495,0.438353315576753,
0.2716998339250645,0.3789770538632186,
0.27336670407184405,0.36130458649943425,
0.27503357421862357,0.32512188717331103,
0.27670044436540314,0.30057843275467244,
0.27836731451218266,0.2743108245594335,
0.2800341846589622,0.2512818145376763,
0.2817010548057417,0.24201646216241557,
0.2833679249525213,0.2661130322321865,
0.2850347950993008,0.2557976445414644,
0.2867016652460803,0.23324446164441182,
0.2883685353928599,0.19720551303049758,
0.2900354055396394,0.18889102261546217,
0.29170227568641893,0.1800761623485138,
0.2933691458331985,0.16342374535154428,
0.29503601597997803,0.16101482014609916,
0.29670288612675755,0.16240991289058573,
0.2983697562735371,0.14732840224446425,
0.30003662642031664,0.1428385666717868,
0.30170349656709616,0.12555727803036448,
0.3033703667138757,0.12153968278564814,
0.30503723686065526,0.11431094570930585,
0.3067041070074348,0.1176366423868659,
0.3083709771542143,0.12004365713737211,
0.3100378473009939,0.10581886461488914,
0.3117047174477734,0.08970435336824523,
0.3133715875945529,0.09153697012832035,
0.3150384577413325,0.08591181066669165,
0.316705327888112,0.0766328674328999,
0.31837219803489153,0.0834648413795596,
