f_i [Hz], Energy spectrum for w' at f_i [m2/s]
0.0016668701467795369,92.47374712552592,
0.0033337402935590737,98.56578466140141,
0.00500061044033861,91.96135371164102,
0.0066674805871181474,108.05871430045478,
0.008334350733897685,109.29447839031828,
0.01000122088067722,109.78780052528543,
0.011668091027456758,103.48940198022443,
0.013334961174236295,92.55025141454958,
0.015001831321015832,90.53542877198046,
0.01666870146779537,93.3027026476805,
0.018335571614574907,79.19072073230522,
0.02000244176135444,73.27983248705529,
0.021669311908133978,66.90565766432353,
0.023336182054913515,63.82022309917322,
0.025003052201693052,61.75425390789557,
0.02666992234847259,58.98704199922171,
0.028336792495252127,54.29453931898092,
0.030003662642031664,45.355189401814094,
0.0316705327888112,43.938435461766815,
0.03333740293559074,43.15680527474563,
0.03500427308237027,39.32628822744255,
0.036671143229149814,39.887733584347764,
0.03833801337592935,41.55938738128032,
0.04000488352270888,38.83394792960293,
0.04167175366948842,35.644719889829396,
0.043338623816267956,34.25301084795358,
0.045005493963047496,31.543206575504062,
0.04667236410982703,30.356901921082706,
0.04833923425660657,26.90276648654145,
0.050006104403386105,27.398344016513995,
0.051672974550165646,24.910364078309186,
0.05333984469694518,24.12122732516578,
0.05500671484372471,25.934831803900433,
0.056673584990504254,23.91220150890015,
0.05834045513728379,21.862114336596374,
0.06000732528406333,21.044644944194612,
0.06167419543084286,21.108387836857347,
0.0633410655776224,20.231135756272334,
0.06500793572440194,19.22949404390573,
0.06667480587118148,19.288844850626006,
0.06834167601796101,20.93636382271264,
0.07000854616474055,21.382296034757786,
0.07167541631152008,19.78608257896475,
0.07334228645829963,17.073791423371798,
0.07500915660507916,16.455207183585333,
0.0766760267518587,15.715432486414597,
0.07834289689863823,16.06544391176534,
0.08000976704541776,15.702982666935652,
0.08167663719219731,13.84962368145019,
0.08334350733897684,13.002242765358472,
0.08501037748575638,12.123734575436085,
0.08667724763253591,11.534151160596366,
0.08834411777931546,11.894025764874375,
0.09001098792609499,12.778385587892025,
0.09167785807287453,12.173300634795128,
0.09334472821965406,11.215790141623021,
0.0950115983664336,11.135783221759747,
0.09667846851321314,10.275970442036128,
0.09834533865999268,10.562586455742561,
0.10001220880677221,10.093284048895537,
0.10167907895355174,9.901331409147618,
0.10334594910033129,9.49143559228129,
0.10501281924711083,8.939258425378558,
0.10667968939389036,9.21751087023311,
0.10834655954066989,9.221707513603292,
0.11001342968744943,8.845143069102917,
0.11168029983422897,8.628789776161312,
0.11334716998100851,8.018861602632342,
0.11501404012778804,7.598193232288362,
0.11668091027456758,7.762858391165556,
0.11834778042134712,7.488087604645702,
0.12001465056812666,7.228259659929815,
0.12168152071490619,7.223346412402665,
0.12334839086168572,7.187411484520151,
0.12501526100846527,6.407342189450728,
0.1266821311552448,6.535471934860162,
0.12834900130202434,6.106548407491582,
0.1300158714488039,5.982418449773709,
0.1316827415955834,5.746279379047215,
0.13334961174236296,5.324755205216567,
0.13501648188914248,5.540179089498911,
0.13668335203592202,5.842232945476614,
0.13835022218270157,5.270732490235564,
0.1400170923294811,4.87555072948855,
0.14168396247626064,4.3097384981229485,
0.14335083262304016,4.257739516164792,
0.1450177027698197,4.125195883169971,
0.14668457291659925,3.7450369513139194,
0.14835144306337877,3.9238972987365264,
0.15001831321015832,3.9418438402699514,
0.15168518335693784,3.5170770627729637,
0.1533520535037174,3.80649500479466,
0.15501892365049694,3.6927564943849016,
0.15668579379727646,3.438126796832104,
0.158352663944056,3.4178491686925123,
0.16001953409083552,2.967244829760263,
0.16168640423761507,3.034559805822084,
0.16335327438439462,2.9660955384642587,
0.16502014453117414,2.8559253712072006,
0.1666870146779537,2.8500777510291404,
0.16835388482473324,3.0270104782906064,
0.17002075497151276,2.8870452644788376,
0.1716876251182923,2.444427251850581,
0.17335449526507182,2.3540066708183067,
0.17502136541185137,2.252830857170692,
0.17668823555863092,2.233894594978844,
0.17835510570541044,2.3240393513181035,
0.18002197585218999,2.2070818025505727,
0.1816888459989695,1.9916619200879442,
0.18335571614574905,1.8236216132294158,
0.1850225862925286,1.8620151158423193,
0.18668945643930812,1.8856212724557357,
0.18835632658608767,1.8087661773997983,
0.1900231967328672,1.7644644870181538,
0.19169006687964674,1.6418324036509393,
0.19335693702642628,1.3966509978867445,
0.1950238071732058,1.4002453889470878,
0.19669067731998535,1.2794345847807724,
0.1983575474667649,1.2420151796566903,
0.20002441761354442,1.288293871350206,
0.20169128776032397,1.229238234489173,
0.2033581579071035,1.1571773971945774,
0.20502502805388303,1.1026164103557448,
0.20669189820066258,1.0273219018212025,
0.2083587683474421,0.968677240694426,
0.21002563849422165,0.9921590993704344,
0.21169250864100117,1.0073494890865744,
0.21335937878778072,0.9812068398989627,
0.21502624893456027,0.9862890883414918,
0.21669311908133979,0.9323072239083524,
0.21835998922811933,0.8092188225325835,
0.22002685937489885,0.7934692596649668,
0.2216937295216784,0.835006308217261,
0.22336059966845795,0.8427544716988622,
0.22502746981523747,0.8245392271073384,
0.22669433996201702,0.7245147547864805,
0.22836121010879654,0.5908676731288989,
0.23002808025557608,0.6076853967050277,
0.23169495040235563,0.5557606184842477,
0.23336182054913515,0.491718468211734,
0.2350286906959147,0.5000394016120573,
0.23669556084269425,0.4745962452756182,
0.23836243098947377,0.4579420941023506,
0.24002930113625331,0.4501972114815558,
0.24169617128303283,0.43875161889199804,
0.24336304142981238,0.4293273339935275,
0.24502991157659193,0.4219678136850191,
0.24669678172337145,0.44606682479469373,
0.248363651870151,0.40989919018819254,
0.25003052201693055,0.3708095365123552,
0.25169739216371007,0.3404012060250347,
0.2533642623104896,0.31041974959008534,
0.25503113245726916,0.3088994098189737,
0.2566980026040487,0.3237393681523842,
0.2583648727508282,0.29009069813945726,
0.2600317428976078,0.270295539969597,
0.2616986130443873,0.2584614937691822,
0.2633654831911668,0.2903148766454384,
0.26503235333794634,0.2768414705894338,
0.2666992234847259,0.2572316872309219,
0.26836609363150543,0.23562122190032528,
0.27003296377828495,0.21786536508212728,
0.2716998339250645,0.21600970858768584,
0.27336670407184405,0.2122771483820907,
0.27503357421862357,0.20412934086309087,
0.27670044436540314,0.21633644400169358,
0.27836731451218266,0.2041998559779121,
0.2800341846589622,0.17395190017194556,
0.2817010548057417,0.16371666846427133,
0.2833679249525213,0.1676411409397534,
0.2850347950993008,0.16154248545318384,
0.2867016652460803,0.15725198032879145,
0.2883685353928599,0.13960336782187469,
0.2900354055396394,0.12906637823092787,
0.29170227568641893,0.12053363999084513,
0.2933691458331985,0.11879950041755173,
0.29503601597997803,0.1122647135912684,
0.29670288612675755,0.11843792298718606,
0.2983697562735371,0.11560683538503373,
0.30003662642031664,0.10805886930126772,
0.30170349656709616,0.1010908335885268,
0.3033703667138757,0.0857657092374695,
0.30503723686065526,0.08453388777962875,
0.3067041070074348,0.07567221202551397,
0.3083709771542143,0.07576194144288223,
0.3100378473009939,0.07497038346677197,
0.3117047174477734,0.06668337497720772,
0.3133715875945529,0.06054999462891018,
0.3150384577413325,0.059810249136030336,
0.316705327888112,0.05790834181784421,
0.31837219803489153,0.05499694305952328,
