f_i [Hz], Energy spectrum for U_crsstrm' at f_i [m2/s]
0.0016668701467795369,883.0668705563686,
0.0033337402935590737,794.6522189038274,
0.00500061044033861,745.8706015225648,
0.0066674805871181474,801.2098597275836,
0.008334350733897685,903.1548407827394,
0.01000122088067722,929.2136410538876,
0.011668091027456758,817.8624340686283,
0.013334961174236295,727.8646449541138,
0.015001831321015832,663.2397891092832,
0.01666870146779537,598.8580755510906,
0.018335571614574907,495.3207092379318,
0.02000244176135444,450.14020711541946,
0.021669311908133978,414.34742191443905,
0.023336182054913515,400.7228795091259,
0.025003052201693052,321.47674631379795,
0.02666992234847259,292.45562783706714,
0.028336792495252127,294.0569040666728,
0.030003662642031664,269.25766347426503,
0.0316705327888112,245.38415570533746,
0.03333740293559074,235.7544547534534,
0.03500427308237027,216.49310654736834,
0.036671143229149814,221.62209788625856,
0.03833801337592935,214.93394538866636,
0.04000488352270888,187.30581105737218,
0.04167175366948842,175.35841500123408,
0.043338623816267956,170.7505769977762,
0.045005493963047496,175.75572525839928,
0.04667236410982703,169.23007167488404,
0.04833923425660657,159.99170132050713,
0.050006104403386105,140.382139079196,
0.051672974550165646,131.98113744435227,
0.05333984469694518,130.97728236511935,
0.05500671484372471,130.1427826314773,
0.056673584990504254,122.88510910331317,
0.05834045513728379,113.05178680024525,
0.06000732528406333,113.23366758066759,
0.06167419543084286,110.5799846271997,
0.0633410655776224,112.50141506456968,
0.06500793572440194,105.06355074309023,
0.06667480587118148,100.94386571173342,
0.06834167601796101,101.83935265041077,
0.07000854616474055,101.25420843661139,
0.07167541631152008,98.79070549835684,
0.07334228645829963,87.68966459380647,
0.07500915660507916,79.31460856690919,
0.0766760267518587,79.92781903709607,
0.07834289689863823,78.96984415264916,
0.08000976704541776,74.88957978330787,
0.08167663719219731,77.84289189906269,
0.08334350733897684,65.27445626055238,
0.08501037748575638,57.9509450840393,
0.08667724763253591,63.61911943297632,
0.08834411777931546,60.59052119032591,
0.09001098792609499,60.48695151656422,
0.09167785807287453,61.62561252929617,
0.09334472821965406,55.99039407874391,
0.0950115983664336,53.360993884708584,
0.09667846851321314,51.54826465509537,
0.09834533865999268,48.23267428681898,
0.10001220880677221,45.539703549950865,
0.10167907895355174,41.47599640528032,
0.10334594910033129,39.5308864367942,
0.10501281924711083,40.73921638959582,
0.10667968939389036,38.487026159076024,
0.10834655954066989,37.79785442349141,
0.11001342968744943,39.81437183500453,
0.11168029983422897,35.036392570928136,
0.11334716998100851,31.123102734671644,
0.11501404012778804,30.2967243418465,
0.11668091027456758,28.881761384745932,
0.11834778042134712,27.58751286719483,
0.12001465056812666,28.332367897772688,
0.12168152071490619,24.99500060726122,
0.12334839086168572,24.346319256248382,
0.12501526100846527,23.23942254915359,
0.1266821311552448,22.492446154051557,
0.12834900130202434,23.403289837914137,
0.1300158714488039,23.666820954935826,
0.1316827415955834,20.456312612518904,
0.13334961174236296,17.250508132729063,
0.13501648188914248,18.1640880736572,
0.13668335203592202,18.986644246197095,
0.13835022218270157,16.19564465440034,
0.1400170923294811,14.92576021918213,
0.14168396247626064,14.677447481964181,
0.14335083262304016,14.833677019358056,
0.1450177027698197,13.863898326649867,
0.14668457291659925,13.527288522867714,
0.14835144306337877,12.527387066318132,
0.15001831321015832,11.972080866368321,
0.15168518335693784,11.597797905669875,
0.1533520535037174,11.747411637648344,
0.15501892365049694,11.290423498244738,
0.15668579379727646,10.697527926519973,
0.158352663944056,10.468720041373759,
0.16001953409083552,8.940200817465582,
0.16168640423761507,9.653458379794982,
0.16335327438439462,9.632098899404243,
0.16502014453117414,8.795473413058035,
0.1666870146779537,8.627609057186207,
0.16835388482473324,8.73497086324092,
0.17002075497151276,7.773220878586656,
0.1716876251182923,7.286815134274174,
0.17335449526507182,6.625159146406557,
0.17502136541185137,6.738609774387385,
0.17668823555863092,6.641905233000108,
0.17835510570541044,6.284627364231293,
0.18002197585218999,6.03432748350298,
0.1816888459989695,6.2209941334215095,
0.18335571614574905,5.848207480330758,
0.1850225862925286,5.219817759256655,
0.18668945643930812,4.724651391872815,
0.18835632658608767,4.565552959415108,
0.1900231967328672,4.354355656939391,
0.19169006687964674,4.289150237317524,
0.19335693702642628,3.850123625419566,
0.1950238071732058,3.996054888693221,
0.19669067731998535,3.9549096892458464,
0.1983575474667649,3.963849457943962,
0.20002441761354442,3.576805008950796,
0.20169128776032397,3.07167272428069,
0.2033581579071035,3.077662925961931,
0.20502502805388303,2.937727207446993,
0.20669189820066258,2.9330259689862386,
0.2083587683474421,3.142178137856102,
0.21002563849422165,2.910627258908277,
0.21169250864100117,2.7682824581218903,
0.21335937878778072,2.683364205296145,
0.21502624893456027,2.510164841762199,
0.21669311908133979,2.3544244773288,
0.21835998922811933,2.3173058530083415,
0.22002685937489885,2.193635486866829,
0.2216937295216784,2.205033428184529,
0.22336059966845795,2.050496434546215,
0.22502746981523747,1.9992688340910367,
0.22669433996201702,1.817097088423179,
0.22836121010879654,1.974383545430644,
0.23002808025557608,2.0502254914503966,
0.23169495040235563,1.7803824378188922,
0.23336182054913515,1.6660643579192813,
0.2350286906959147,1.5353630460331733,
0.23669556084269425,1.475253253512097,
0.23836243098947377,1.4390074306823566,
0.24002930113625331,1.344560123189976,
0.24169617128303283,1.3007576987902927,
0.24336304142981238,1.2611567202479814,
0.24502991157659193,1.2508755151252586,
0.24669678172337145,1.167666267626052,
0.248363651870151,1.1034659703042233,
0.25003052201693055,1.0694143890194503,
0.25169739216371007,1.0910630600690001,
0.2533642623104896,0.9188686777134414,
0.25503113245726916,0.8567560101471073,
0.2566980026040487,0.918164687586257,
0.2583648727508282,0.8567022427084172,
0.2600317428976078,0.8307557342193578,
0.2616986130443873,0.8214136341444811,
0.2633654831911668,0.7331541704618462,
0.26503235333794634,0.7313900769649234,
0.2666992234847259,0.7322237927773445,
0.26836609363150543,0.6754250110202188,
0.27003296377828495,0.6468845908304314,
0.2716998339250645,0.5852220126040502,
0.27336670407184405,0.5667260303666964,
0.27503357421862357,0.612250387461527,
0.27670044436540314,0.5707683403159145,
0.27836731451218266,0.5355001085509069,
0.2800341846589622,0.5298222757550715,
0.2817010548057417,0.4448294677807356,
0.2833679249525213,0.45350581861490596,
0.2850347950993008,0.46687474982192667,
0.2867016652460803,0.4100847649029849,
0.2883685353928599,0.34884190707682494,
0.2900354055396394,0.3872791787330302,
0.29170227568641893,0.33440294809333215,
0.2933691458331985,0.31464847577966404,
0.29503601597997803,0.331610631065535,
0.29670288612675755,0.33831684383068633,
0.2983697562735371,0.304303110795951,
0.30003662642031664,0.2810526190052306,
0.30170349656709616,0.2633010436428906,
0.3033703667138757,0.24485788264296557,
0.30503723686065526,0.23663122039814527,
0.3067041070074348,0.24088895457523163,
0.3083709771542143,0.22153310468393045,
0.3100378473009939,0.20051507735080323,
0.3117047174477734,0.19560465378802183,
0.3133715875945529,0.17333687801504782,
0.3150384577413325,0.15920752375870845,
0.316705327888112,0.15811919122383025,
0.31837219803489153,0.16268330183528362,
