8524.316047284905,0.043137345764871264,0.11965325991643207,0.007691566590129777,0.18052930172350182
9524.316047284905,0.03925594315287613,0.10227108214551658,0.003755336466893288,0.20892700613056128
10524.316047284905,0.03762980662870827,0.0903095762098414,0.0028998427830309818,0.13957975279387386
11524.316047284905,0.042273675259376794,0.11206567482085192,0.0025515160997395983,0.16971448025239008
12524.316047284905,0.04570310405497886,0.12271217449653493,0.00317023699959787,0.1827741203170668
13524.316047284905,0.046555301153079286,0.11254944847148524,0.0037010836617329596,0.17958267676923365
14524.316047284905,0.05168448931124615,0.11134156450233287,0.005422300113824761,0.16665803688105066
15524.316047284905,0.054435536392345836,0.1193267241914738,0.006819974638945482,0.20439984334460337
16524.316047284905,0.05385884235195778,0.12016886446075495,0.005199666185162256,0.1944466749141584
17524.316047284905,0.05744191880609458,0.1302626421765337,0.005430371602525502,0.2343149677713895
18524.316047284905,0.06283338202670631,0.13417566275815823,0.005101077914964077,0.2758226863323963
19524.316047284905,0.06694099976676435,0.1441011237590282,0.005262499304390412,0.2155103635654348
20524.316047284905,0.07429967113506412,0.1555669406705897,0.006675971498680555,0.25508637812366775
21524.316047284905,0.07967680489091346,0.1609456118421593,0.006564426354543104,0.2712225538851115
22524.316047284905,0.08481061328065173,0.1722771680998483,0.007276674776468292,0.6210701472685712
23524.316047284905,0.0923537002245784,0.17563086130596295,0.007951985138302189,0.37255607137972596
24524.316047284905,0.10238918801794361,0.18084445414373265,0.01064347113716142,0.2698242320586991
25524.316047284905,0.10767733514258201,0.18235898177535315,0.012950825032708517,0.26569053670464876
26524.316047284905,0.11127579301039509,0.18046048854818672,0.016433112832633476,0.2801409290116042
27524.316047284905,0.11348170125877663,0.17869826093147148,0.01594648498670039,0.2637844550946466
28524.316047284905,0.11307953184017165,0.1808950453049132,0.018023217649681345,0.27213369194218706
29524.316047284905,0.1108463933596063,0.17336592418771846,0.025480345662053434,0.29782256619288966
30524.316047284905,0.10952568112006536,0.17274962946387973,0.036426217973493866,0.26764840476644663
31524.316047284905,0.10807872424565637,0.16572390740335402,0.037802661300779236,0.2256676881441198
32524.316047284905,0.1007479293289908,0.15812640374852946,0.04079057887249816,0.24383334857421823
33524.316047284905,0.09320804171434977,0.14738584201859112,0.04172148794077698,0.23329588877222973
34524.316047284905,0.08575768058320345,0.14016303265019653,0.03450110342989994,0.22454435754212065
35524.316047284905,0.08156829815703118,0.13541804532975915,0.03479636309159659,0.23603788527283773
36524.316047284905,0.07335151617841892,0.1230247291571603,0.025864579253535885,0.18682850368598627
37524.316047284905,0.06506605751541852,0.11126149324545712,0.02191403150460642,0.17207742958157063
38524.316047284905,0.06081779165014056,0.11110526352624449,0.026889201852374044,0.18722689594838893
39524.316047284905,0.0571531492372876,0.10476759891107573,0.024610687757284554,0.13291792873278546
40524.316047284905,0.04933423644023342,0.1031684952767985,0.02282562549098751,0.1360138740360441
41524.316047284905,0.04873960692362568,0.0974160444902768,0.019918132869710996,0.12497606426205234
