f_i [Hz], Energy spectrum for U_crsstrm' at f_i [m2/s]
0.19502362303187956,0.7020294430594677,
0.1966904916048016,0.6879067561160469,
0.19835736017772365,0.6573347728217587,
0.20002422875064568,0.5898897663860914,
0.20169109732356774,0.577538411713969,
0.20335796589648977,0.5253788082731637,
0.20502483446941183,0.5016140525741736,
0.2066917030423339,0.47569672942169694,
0.20835857161525592,0.45361152926019815,
0.21002544018817798,0.4016242097762645,
0.2116923087611,0.3749412606569045,
0.21335917733402207,0.36982016721261324,
0.21502604590694413,0.3072257510520726,
0.21669291447986616,0.30610436100719907,
0.21835978305278822,0.2538051273092309,
0.22002665162571025,0.24445114623590564,
0.2216935201986323,0.25858972103938405,
0.22336038877155437,0.2119468478248274,
0.2250272573444764,0.20559505303602582,
0.22669412591739846,0.1885910393667457,
0.2283609944903205,0.18090448199486123,
0.23002786306324255,0.1776058139024286,
0.23169473163616458,0.16128203454510195,
0.23336160020908664,0.15256591889722862,
0.2350284687820087,0.14606262317811433,
0.23669533735493073,0.16339662608889247,
0.2383622059278528,0.1614452946659513,
0.24002907450077482,0.14636446689224056,
0.24169594307369688,0.1365259676828148,
0.24336281164661894,0.1202960254647639,
0.24502968021954097,0.10585739292932532,
0.24669654879246303,0.09332341838046088,
0.24836341736538506,0.08928096494608567,
0.2500302859383071,0.09069366787621735,
0.25169715451122915,0.08360351712029694,
0.25336402308415124,0.08143084344037363,
0.25503089165707327,0.08846637399325501,
0.2566977602299953,0.09019926393398452,
0.25836462880291733,0.08132200016715696,
0.2600314973758394,0.06717125019548892,
0.26169836594876145,0.06440258953568853,
0.2633652345216835,0.058890713406576214,
0.26503210309460556,0.05247606104555494,
0.2666989716675276,0.04545184139961519,
0.2683658402404496,0.04144383544126511,
0.27003270881337166,0.0409155951845685,
0.27169957738629374,0.04093174595365826,
0.2733664459592158,0.0402796797458594,
0.2750333145321378,0.03707588122268585,
0.2767001831050599,0.04017046930176586,
0.2783670516779819,0.04188559849835076,
0.28003392025090396,0.03201831600949471,
0.28170078882382604,0.024304141012006012,
0.2833676573967481,0.02471053340104161,
0.2850345259696701,0.02573966587657514,
0.28670139454259214,0.027389362715092142,
0.2883682631155142,0.024798384126636364,
0.29003513168843625,0.020399830126007438,
0.2917020002613583,0.019390996993139505,
0.29336886883428037,0.017705032024736812,
0.2950357374072024,0.016483942267204,
0.29670260598012443,0.015648444610003514,
0.29836947455304647,0.01526504720115935,
0.30003634312596855,0.014415700740125917,
0.3017032116988906,0.011697974612440369,
0.3033700802718126,0.011130197546250008,
0.3050369488447347,0.01271523516209804,
0.30670381741765673,0.012157255432652175,
0.30837068599057876,0.010913465096530638,
0.3100375545635008,0.010298534352143859,
0.3117044231364229,0.010174296266287278,
0.3133712917093449,0.008880599300376893,
0.31503816028226694,0.008237898111963064,
0.31670502885518903,0.008463901226523851,
0.31837189742811106,0.008360708172068751,
