f_i [Hz], Energy spectrum for w' at f_i [m2/s]
0.0016668685729220474,56.74625802207716,
0.003333737145844095,62.59405042248797,
0.005000605718766142,56.37353914650869,
0.00666747429168819,51.96181595672843,
0.008334342864610237,51.55563602282722,
0.010001211437532284,50.74011302261302,
0.011668080010454333,45.19155699460406,
0.01333494858337638,41.89368287700133,
0.015001817156298426,35.422527237572844,
0.016668685729220475,40.86972211582772,
0.018335554302142523,33.32445548820879,
0.02000242287506457,29.993016111662772,
0.021669291447986617,31.08975239094029,
0.023336160020908665,27.022315423910705,
0.02500302859383071,26.377753415417008,
0.02666989716675276,25.455812368044736,
0.028336765739674807,21.001083750070492,
0.030003634312596852,21.07862469694024,
0.031670502885518904,22.246946167110607,
0.03333737145844095,20.568847701801957,
0.035004240031362995,20.337214216958383,
0.036671108604285046,19.022127827692838,
0.03833797717720709,16.050725138695878,
0.04000484575012914,16.41941025244528,
0.04167171432305119,14.871440031473231,
0.043338582895973234,12.289581910327096,
0.04500545146889528,12.326094868994172,
0.04667232004181733,11.398550200991846,
0.048339188614739376,11.212217420321295,
0.05000605718766142,11.811900765871153,
0.05167292576058347,12.174518629742177,
0.05333979433350552,11.992447145444773,
0.05500666290642756,11.276806586076468,
0.056673531479349615,9.607974755908133,
0.05834040005227166,10.670968616470315,
0.060007268625193705,10.153775881674408,
0.06167413719811576,9.527732906385605,
0.06334100577103781,9.349428189660651,
0.06500787434395985,8.094159138102022,
0.0666747429168819,7.2105298773903606,
0.06834161148980394,7.230010763696123,
0.07000848006272599,7.660535351271454,
0.07167534863564803,7.547331712089602,
0.07334221720857009,7.456677283762977,
0.07500908578149214,6.690904527980174,
0.07667595435441418,6.019324507571061,
0.07834282292733623,6.374269751879531,
0.08000969150025827,5.832530233779325,
0.08167656007318032,5.819018146068768,
0.08334342864610238,5.2024654806595,
0.08501029721902442,4.9201721695975404,
0.08667716579194647,4.651032507993606,
0.08834403436486851,4.2579759383223115,
0.09001090293779056,4.204451925891992,
0.0916777715107126,4.735800112957022,
0.09334464008363466,4.1805012806418915,
0.0950115086565567,4.076861487571357,
0.09667837722947875,4.252737459545644,
0.0983452458024008,3.857958231217617,
0.10001211437532284,3.424981563249789,
0.10167898294824489,3.40711611213115,
0.10334585152116695,3.3825404145816362,
0.10501272009408899,3.4017311654503657,
0.10667958866701104,3.15446532602625,
0.10834645723993308,3.1543743546404595,
0.11001332581285513,2.986192933865121,
0.11168019438577718,2.5579300720391958,
0.11334706295869923,2.4987976533667164,
0.11501393153162127,2.3858638859893095,
0.11668080010454332,2.435614547891106,
0.11834766867746536,2.453059849092494,
0.12001453725038741,2.1937757756475778,
0.12168140582330947,1.918523468167649,
0.12334827439623151,1.789678725248523,
0.12501514296915356,1.7844230237876824,
0.12668201154207562,1.8566412291683911,
0.12834888011499765,1.8971162958940613,
0.1300157486879197,1.7472136896282877,
0.13168261726084174,1.410332202710411,
0.1333494858337638,1.3425185199019831,
0.13501635440668583,1.4374523837853714,
0.1366832229796079,1.3952688222960665,
0.13835009155252995,1.2665361135018427,
0.14001696012545198,1.2535269771233017,
0.14168382869837404,1.057920038938397,
0.14335069727129607,1.0963745813433468,
0.14501756584421813,1.2282321710534905,
0.14668443441714019,1.228666612373463,
0.14835130299006222,1.1038441049648806,
0.15001817156298428,0.9728709804333219,
0.1516850401359063,0.9125630158224168,
0.15335190870882837,0.9507499201516889,
0.1550187772817504,0.8838071766975785,
0.15668564585467246,0.7177277453356984,
0.15835251442759452,0.717554081497768,
0.16001938300051655,0.7356627482574079,
0.1616862515734386,0.6658096289524155,
0.16335312014636064,0.6238707651957364,
0.1650199887192827,0.5973328738308972,
0.16668685729220475,0.6053208470805261,
0.16835372586512679,0.4582426501596936,
0.17002059443804884,0.40599418500899453,
0.17168746301097088,0.45995757694400646,
0.17335433158389293,0.44113045093958464,
0.175021200156815,0.4052333284777076,
0.17668806872973702,0.36224419084417486,
0.17835493730265908,0.31044128493497125,
0.18002180587558111,0.38697158179561386,
0.18168867444850317,0.37674778120354846,
0.1833555430214252,0.33236214478800924,
0.18502241159434726,0.32389590389351386,
0.18668928016726932,0.3029533254540175,
0.18835614874019135,0.282693929859777,
0.1900230173131134,0.2580215488899045,
0.19168988588603544,0.2542079223111779,
0.1933567544589575,0.23659996197622785,
0.19502362303187956,0.19636336303273855,
0.1966904916048016,0.17562561395718682,
0.19835736017772365,0.18175055723878178,
0.20002422875064568,0.16769278416169026,
0.20169109732356774,0.14931234492991424,
0.20335796589648977,0.13529540325828124,
0.20502483446941183,0.12769311439884326,
0.2066917030423339,0.1163251102979114,
0.20835857161525592,0.12061811290578163,
0.21002544018817798,0.11559414193966018,
0.2116923087611,0.11346838609233265,
0.21335917733402207,0.11025272861340392,
0.21502604590694413,0.09385102965613636,
0.21669291447986616,0.08773573877382725,
0.21835978305278822,0.079714732479744,
0.22002665162571025,0.07926756354486417,
0.2216935201986323,0.08286077673139107,
0.22336038877155437,0.07781359062467487,
0.2250272573444764,0.07087860185626363,
0.22669412591739846,0.07189270841899377,
0.2283609944903205,0.06269786443212585,
0.23002786306324255,0.06482726126650055,
0.23169473163616458,0.05598349025669393,
0.23336160020908664,0.050730244135799164,
0.2350284687820087,0.04549226839971067,
0.23669533735493073,0.043687375956145094,
0.2383622059278528,0.04568882309977343,
0.24002907450077482,0.044321747305369225,
0.24169594307369688,0.03820404282901002,
0.24336281164661894,0.033676349309156445,
0.24502968021954097,0.03320435251190147,
0.24669654879246303,0.0378937310705666,
0.24836341736538506,0.02668932498114741,
0.2500302859383071,0.022575356918231478,
0.25169715451122915,0.023649974903503772,
0.25336402308415124,0.022507038068745978,
0.25503089165707327,0.0187679731511254,
0.2566977602299953,0.020713668085577952,
0.25836462880291733,0.02257608369532304,
0.2600314973758394,0.019063916991738997,
0.26169836594876145,0.014031072218816297,
0.2633652345216835,0.013932951872398871,
0.26503210309460556,0.014920362667638814,
0.2666989716675276,0.013583309090343733,
0.2683658402404496,0.011874392913822456,
0.27003270881337166,0.012513825274311486,
0.27169957738629374,0.011650624769605827,
0.2733664459592158,0.010776616528908545,
0.2750333145321378,0.009318755769741224,
0.2767001831050599,0.01049485253268885,
0.2783670516779819,0.009702602445905992,
0.28003392025090396,0.009056169988565774,
0.28170078882382604,0.007964189819223054,
0.2833676573967481,0.007311805565301038,
0.2850345259696701,0.007333905772658873,
0.28670139454259214,0.006061997512418103,
0.2883682631155142,0.005736108845305474,
0.29003513168843625,0.0052942565015117815,
0.2917020002613583,0.0056224339114608265,
0.29336886883428037,0.005091680993367656,
0.2950357374072024,0.004414010078997182,
0.29670260598012443,0.004341714763496522,
0.29836947455304647,0.0036377680969706945,
0.30003634312596855,0.0037486795118854143,
0.3017032116988906,0.0032819641274288037,
0.3033700802718126,0.0033096087420028566,
