f_i [Hz], Energy spectrum for w'U_strmws' at f_i [m4/s3]
0.1366832229796079,42.524341743339555,
0.13835009155252995,40.62634213780521,
0.14001696012545198,35.8546402037175,
0.14168382869837404,36.49713332829888,
0.14335069727129607,37.011111585280204,
0.14501756584421813,34.16309105691955,
0.14668443441714019,33.787526610995826,
0.14835130299006222,29.592606347552003,
0.15001817156298428,23.400727842074588,
0.1516850401359063,24.837208581853343,
0.15335190870882837,27.765207657810937,
0.1550187772817504,26.504209621178692,
0.15668564585467246,22.95562424553841,
0.15835251442759452,21.88474549837042,
0.16001938300051655,23.422048690779903,
0.1616862515734386,20.47829080034247,
0.16335312014636064,19.488699572838176,
0.1650199887192827,18.93763055249407,
0.16668685729220475,18.43391192013146,
0.16835372586512679,16.65683492298753,
0.17002059443804884,16.365001156705635,
0.17168746301097088,18.79065405280878,
0.17335433158389293,16.522679340613703,
0.175021200156815,14.8615598839724,
0.17668806872973702,15.289404807345626,
0.17835493730265908,12.797036682802634,
0.18002180587558111,13.648916397020455,
0.18168867444850317,14.862918559465657,
0.1833555430214252,14.642614125039394,
0.18502241159434726,12.50404143310669,
0.18668928016726932,11.230104388151242,
0.18835614874019135,10.416135083649406,
0.1900230173131134,9.647928860372437,
0.19168988588603544,8.215540002286467,
0.1933567544589575,8.388985713249046,
0.19502362303187956,8.070971873958419,
0.1966904916048016,8.083584660934248,
0.19835736017772365,10.032459215312127,
0.20002422875064568,9.00183913054183,
0.20169109732356774,8.436274446838533,
0.20335796589648977,7.722427083735429,
0.20502483446941183,6.55568900040392,
0.2066917030423339,5.860671093228266,
0.20835857161525592,6.061555194569346,
0.21002544018817798,5.530469690454093,
0.2116923087611,5.170576714060131,
0.21335917733402207,5.247781971188958,
0.21502604590694413,5.025649254476204,
0.21669291447986616,4.280311372595505,
0.21835978305278822,4.191008322828798,
0.22002665162571025,4.433569714992463,
0.2216935201986323,3.7615938220778693,
0.22336038877155437,3.395619847470622,
0.2250272573444764,4.332185526870357,
0.22669412591739846,3.9817135488083655,
0.2283609944903205,3.4036526670051046,
0.23002786306324255,2.999929956472161,
0.23169473163616458,3.0785822505313973,
0.23336160020908664,3.4603564199965144,
0.2350284687820087,3.453667045590693,
0.23669533735493073,2.9646586495969807,
0.2383622059278528,3.0613165308945063,
0.24002907450077482,2.820315700749535,
0.24169594307369688,2.4902282117676546,
0.24336281164661894,2.4582530591808043,
0.24502968021954097,2.34123271342181,
0.24669654879246303,2.3055014456907785,
0.24836341736538506,2.048942631077627,
0.2500302859383071,1.8109160447568713,
0.25169715451122915,1.8164850823394258,
0.25336402308415124,1.813499159911196,
0.25503089165707327,1.6972627180558753,
0.2566977602299953,1.7225153443391599,
0.25836462880291733,1.5732699582961176,
0.2600314973758394,1.5157297653050859,
0.26169836594876145,1.4582761905178943,
0.2633652345216835,1.4246929814833142,
0.26503210309460556,1.3570236176960753,
0.2666989716675276,1.4812992367500697,
0.2683658402404496,1.25426868597643,
0.27003270881337166,1.1357975270113774,
0.27169957738629374,1.170491710232326,
0.2733664459592158,1.0006162593801438,
0.2750333145321378,1.0321310819964702,
0.2767001831050599,1.001710725195133,
0.2783670516779819,0.8654315038357434,
0.28003392025090396,0.8416065564891617,
0.28170078882382604,0.764959209777208,
0.2833676573967481,0.7198133021793809,
0.2850345259696701,0.7214074954715959,
0.28670139454259214,0.8229443188048896,
0.2883682631155142,0.7941167414842658,
0.29003513168843625,0.6594950825338931,
0.2917020002613583,0.5831076076757471,
0.29336886883428037,0.678972352206278,
0.2950357374072024,0.6841653282382623,
0.29670260598012443,0.5715333911111428,
0.29836947455304647,0.56582210799999,
0.30003634312596855,0.5206680160600158,
0.3017032116988906,0.42416052244015956,
0.3033700802718126,0.4366975202107633,
0.3050369488447347,0.44101456607635503,
0.30670381741765673,0.40919660806847724,
0.30837068599057876,0.4755110703391688,
0.3100375545635008,0.4510422468473166,
0.3117044231364229,0.3776221164575885,
0.3133712917093449,0.3422758303156708,
0.31503816028226694,0.3580528106431636,
0.31670502885518903,0.36701541435203067,
0.31837189742811106,0.3769897473271416,
