f_i [Hz], Energy spectrum for w'U_crsstrm' at f_i [m4/s3]
0.0016668685729220474,500.5555908476832,
0.003333737145844095,579.8910145758505,
0.005000605718766142,684.9449610952345,
0.00666747429168819,637.2511476530134,
0.008334342864610237,613.4274975024633,
0.010001211437532284,643.4868680619683,
0.011668080010454333,568.9419507724419,
0.01333494858337638,518.4644179144763,
0.015001817156298426,600.5980861675487,
0.016668685729220475,582.7658969233025,
0.018335554302142523,565.0183313028748,
0.02000242287506457,541.8746167023174,
0.021669291447986617,490.4567398781839,
0.023336160020908665,503.92437778454695,
0.02500302859383071,582.3092136953086,
0.02666989716675276,622.9876969746009,
0.028336765739674807,520.3867826332445,
0.030003634312596852,474.24223497700285,
0.031670502885518904,543.7861049829585,
0.03333737145844095,514.5227508469255,
0.035004240031362995,518.064422536006,
0.036671108604285046,495.1200974707195,
0.03833797717720709,456.88826885780554,
0.04000484575012914,433.29764476634307,
0.04167171432305119,456.2476255190843,
0.043338582895973234,495.08984681570644,
0.04500545146889528,402.8273458265622,
0.04667232004181733,366.3851106291407,
0.048339188614739376,407.9558824327288,
0.05000605718766142,392.0221069588721,
0.05167292576058347,360.70641246813875,
0.05333979433350552,354.37657055635583,
0.05500666290642756,292.1714085134428,
0.056673531479349615,283.98213845472543,
0.05834040005227166,284.35472830600844,
0.060007268625193705,269.03949416121804,
0.06167413719811576,290.90053313530757,
0.06334100577103781,296.17703061514806,
0.06500787434395985,249.30093019526248,
0.0666747429168819,201.08087826610216,
0.06834161148980394,185.56345716923437,
0.07000848006272599,179.62127144761615,
0.07167534863564803,213.38969489044425,
0.07334221720857009,220.3657757157762,
0.07500908578149214,213.4968768396002,
0.07667595435441418,194.94077584761808,
0.07834282292733623,182.92588737892098,
0.08000969150025827,198.8897256778539,
0.08167656007318032,190.56356686902885,
0.08334342864610238,196.4667979225518,
0.08501029721902442,197.58011514749046,
0.08667716579194647,185.4386846585907,
0.08834403436486851,140.35308861365232,
0.09001090293779056,123.09313379266497,
0.0916777715107126,113.99494022453231,
0.09334464008363466,128.22687865219703,
0.0950115086565567,132.0661397177251,
0.09667837722947875,134.87102818257947,
0.0983452458024008,128.7158964725021,
0.10001211437532284,106.41974283282623,
0.10167898294824489,108.06790861775588,
0.10334585152116695,115.56684941870485,
0.10501272009408899,119.4692944304109,
0.10667958866701104,104.75190358905142,
0.10834645723993308,98.08988750064445,
0.11001332581285513,99.42304755534835,
0.11168019438577718,87.05073452389803,
0.11334706295869923,88.9326747429865,
0.11501393153162127,101.17174216794677,
0.11668080010454332,91.64624121046579,
0.11834766867746536,73.21928043668416,
0.12001453725038741,73.42149052185056,
0.12168140582330947,68.28217761863743,
0.12334827439623151,61.113980401440955,
0.12501514296915356,62.566247583764415,
0.12668201154207562,58.918833294136675,
0.12834888011499765,70.19098764270322,
0.1300157486879197,61.16579302814969,
0.13168261726084174,54.21684249748155,
0.1333494858337638,61.993193060764334,
0.13501635440668583,58.246006595015096,
0.1366832229796079,58.63287484552113,
0.13835009155252995,57.281113835657656,
0.14001696012545198,53.68486539545514,
0.14168382869837404,51.53030695789514,
0.14335069727129607,52.4560207278966,
0.14501756584421813,45.990214781332135,
0.14668443441714019,38.363501499434285,
0.14835130299006222,40.95370922009115,
0.15001817156298428,33.697867292041394,
