z_i [m], std W at height z_i [m/s]
10.71584720184333,0.1378706271048552,
32.67243309562201,0.4032075975290258,
55.70510086394019,0.6386896668308828,
79.86750128640574,0.8337448713927256,
105.21552774389451,0.9935698333271061,
131.80778846612952,1.1294125788814098,
159.7056884862902,1.2491704518138984,
188.97321724216545,1.356073337610944,
219.6789729216597,1.450140214892665,
251.8952548629037,1.5325066348165735,
285.69697864827253,1.6044578077075107,
321.16344016970015,1.664549271465027,
